461.00433,338
461.6293,334
462.25427,326
462.87921,351
463.50415,384
464.12912,362
464.75406,353
465.37903,360
466.00397,342
466.62891,350
467.25388,380
467.87881,379
468.50375,365
469.12869,344
469.75363,385
470.37857,392
471.00351,416
471.62845,387
472.25339,403
472.87833,424
473.50327,423
474.1282,427
474.75314,443
475.37808,461
476.00299,468
476.62793,475
477.25287,498
477.87778,511
478.50272,530
479.12762,556
479.75256,545
480.37747,545
481.00238,578
481.62732,581
482.25223,629
482.87714,648
483.50204,677
484.12695,666
484.75186,669
485.37677,690
486.00168,705
486.62659,699
487.2515,730
487.8764,765
488.50128,764
489.12619,793
489.7511,828
490.37598,837
491.00089,846
491.62576,889
492.25067,889
492.87555,903
493.50043,954
494.12531,957
494.75018,965
495.37506,993
495.99994,1033
496.62482,1065
497.24969,1048
497.87457,1077
498.49945,1110
499.1243,1144
499.74918,1179
500.37405,1178
500.9989,1214
501.62375,1196
502.24863,1314
502.87347,1339
503.49832,1351
504.12317,1345
504.74802,1417
505.37286,1449
505.99771,1510
506.62256,1490
507.24741,1516
507.87225,1579
508.49707,1626
509.12192,1671
509.74673,1733
510.37158,1748
510.9964,1813
511.62122,1784
512.24603,1916
512.87085,1889
513.49567,1954
514.12048,1977
514.7453,2056
515.37012,2157
515.99493,2173
516.61975,2225
517.24451,2282
517.86932,2345
518.49414,2385
519.1189,2370
519.74371,2474
520.36853,2440
520.99329,2588
521.61804,2544
522.24286,2678
522.86761,2699
523.49243,2760
524.11719,2851
524.74194,2945
525.3667,2929
525.99146,3006
526.61621,3108
527.24103,3130
527.86578,3125
528.49048,3248
529.11523,3312
529.73999,3378
530.36475,3359
530.9895,3402
531.61426,3443
532.23895,3572
532.86371,3551
533.4884,3669
534.11316,3677
534.73785,3725
535.36261,3770
535.9873,3881
536.61206,3978
537.23676,4116
537.86145,4120
538.48615,4151
539.11084,4108
539.73553,4246
540.36023,4402
540.98492,4442
541.60962,4444
542.23431,4518
542.85901,4584
543.4837,4651
544.10834,4742
544.73303,4840
545.35767,4939
545.98236,5066
546.60699,5055
547.23169,5142
547.85632,5186
548.48102,5174
549.10565,5259
549.73029,5406
550.35492,5449
550.97955,5613
551.60419,5561
552.22882,5669
552.85345,5824
553.47809,5780
554.10272,5824
554.72729,5993
555.35193,5985
555.97656,6064
556.60114,6205
557.22577,6307
557.85034,6407
558.47491,6469
559.09955,6516
559.72412,6557
560.34869,6746
560.97327,6787
561.59784,6766
562.22241,6911
562.84698,7090
563.47156,7286
564.09613,7409
564.72064,7318
565.34521,7348
565.96979,7429
566.5943,7410
567.21887,7534
567.84338,7678
568.4679,7830
569.09247,7842
569.71698,7884
570.34149,7897
570.966,7985
571.59052,8128
572.21503,8226
572.83954,8328
573.46405,8310
574.0885,8548
574.71301,8586
575.33752,8646
575.96198,8759
576.58649,8843
577.21094,8825
577.83539,9025
578.45984,9072
579.08435,8892
579.7088,9065
580.33325,9159
580.9577,9280
581.58215,9372
582.20654,9442
582.83099,9449
583.45544,9618
584.07983,9741
584.70428,9859
585.32867,9952
585.95313,9943
586.57751,10061
587.2019,10162
587.82629,10158
588.45068,10199
589.07507,10362
589.69946,10724
590.32385,10585
590.94824,10634
591.57263,10677
592.19696,10704
592.82135,10898
593.44568,11037
594.07007,11091
594.6944,10993
595.31873,11032
595.94305,11184
596.56738,11561
597.19171,11668
597.81604,11484
598.44037,11606
599.0647,11779
599.68896,11730
600.31329,11752
600.93756,11687
601.56189,11878
602.18616,11993
602.81042,12305
603.43469,12340
604.05902,12296
604.68329,12195
605.3075,12290
605.93176,12361
606.55603,12548
607.1803,12649
607.8045,12665
608.42877,12611
609.05298,12750
609.67719,12711
610.30145,12461
610.92566,12865
611.54987,13284
612.17407,13526
612.79828,13590
613.42249,13408
614.04663,13552
614.67084,13661
615.29498,13641
615.91919,13853
616.54333,13846
617.16748,13775
617.79169,13944
618.41583,13930
619.03998,14060
619.66412,14166
620.28821,14367
620.91235,14361
621.5365,14696
622.16058,14504
622.78473,14670
623.40881,14803
624.0329,14849
624.65704,15082
625.28113,14838
625.90521,15104
626.52924,15162
627.15332,15404
627.7774,15256
628.40149,15311
629.02551,15646
629.6496,15485
630.27362,15506
630.89764,15579
631.52167,15589
632.14569,15883
632.76971,15914
633.39374,15945
634.01776,15952
634.64172,15996
635.26575,16060
635.88971,16249
636.51373,16453
637.1377,16544
637.76166,16659
638.38562,16508
639.00958,16458
639.63354,16320
640.25751,16581
640.88141,16585
641.50537,16856
642.12927,17070
642.75323,17188
643.37714,17400
644.00104,17303
644.62494,17387
645.24884,17275
645.87274,17488
646.49664,17562
647.12048,17415
647.74438,17515
648.36823,17473
648.99213,17654
649.61597,18026
650.23981,17859
650.86365,18006
651.48749,17988
652.11133,18204
652.73511,18350
653.35895,18190
653.98273,18334
654.60657,18700
655.23035,18852
655.85413,18725
656.47791,18919
657.10168,19029
657.72546,18948
658.34924,19016
658.97296,19015
659.59674,19160
660.22046,19040
660.84418,19113
661.4679,19100
662.09167,19503
662.71533,19713
663.33905,19904
663.96277,19735
664.58649,19861
665.21014,20036
665.8338,20138
666.45752,20176
667.08118,20105
667.70483,19937
668.32849,19794
668.95215,19717
669.57574,19483
670.1994,20036
670.823,20030
671.44666,20154
672.07025,20657
672.69385,20699
673.31744,20624
673.94104,20736
674.56464,20924
675.18823,21155
675.81177,21258
676.4353,21120
677.0589,21045
677.68243,21125
678.30597,20907
678.9295,21077
679.55304,21297
680.17657,21461
680.80005,21511
681.42358,21741
682.04706,21659
682.67053,21473
683.29401,21623
683.91748,21686
684.54095,21563
685.16443,21949
685.78784,22106
686.41132,22018
687.03473,21865
687.6582,21498
688.28162,21575
688.90503,21816
689.52844,22176
690.15179,22268
690.77521,22292
691.39862,22192
692.02197,22330
692.64532,22546
693.26868,22396
693.89203,22227
694.51538,22384
695.13873,22695
695.76208,22964
696.38538,23130
697.00867,23267
697.63202,23023
698.25531,22813
698.8786,22473
699.50189,22627
700.12512,22923
700.74841,22983
701.3717,23106
701.99493,22897
702.61816,23018
703.24139,22916
703.86462,23040
704.48785,23293
705.11108,23552
705.73425,23879
706.35748,23614
706.98065,23635
707.60382,23499
708.22699,23314
708.85016,23123
709.47333,23259
710.09644,23206
710.7196,23708
711.34271,23527
711.96582,23381
712.58899,23146
713.21204,23152
713.83514,22991
714.45825,23032
715.08136,23541
715.70441,23798
716.32745,23351
716.9505,23631
717.57355,23686
718.19659,23690
718.81964,23649
719.44269,23539
720.06567,23462
720.68866,23518
721.31165,23381
721.93463,23283
722.55762,23136
723.1806,23267
723.80359,23333
724.42651,23749
725.0495,23664
725.67242,23638
726.29535,23623
726.91827,23505
727.54114,23374
728.16406,23583
728.78699,23402
729.40985,23230
730.03271,23390
730.65558,23160
731.27844,23070
731.90131,22905
732.52411,22975
733.14697,23286
733.76978,23342
734.39258,23189
735.01538,22950
735.63818,23136
736.26099,23097
736.88379,23624
737.50653,23515
738.12927,23521
738.75208,23294
739.37482,23049
739.9975,23056
740.62024,22755
741.24298,22930
741.86566,22629
742.48834,22685
743.11102,22850
743.7337,22813
744.35638,23012
744.97906,23121
745.60168,23202
746.22437,23438
746.84698,23342
747.4696,22912
748.09222,22858
748.71484,22661
749.3374,22360
749.96002,22328
750.58258,22695
751.20514,22748
751.8277,22626
752.45026,22405
753.07281,22545
753.69531,22373
754.31787,22391
754.94037,22659
755.56287,22968
756.18536,22931
756.8078,22756
757.4303,22231
758.0528,21766
758.67523,21950
759.29767,21878
759.9201,22413
760.54254,22698
761.16492,22488
761.78735,22302
762.40973,22243
763.0321,21932
763.65448,22013
764.27686,22240
764.89923,22317
765.52155,22216
766.14392,21858
766.76624,21600
767.38855,21604
768.01086,21759
768.63318,21440
769.25543,21411
769.87775,21590
770.5,21799
771.12225,22278
771.74451,22029
772.36676,21558
772.98895,21209
773.61121,20933
774.2334,20975
774.85559,21289
775.47778,21562
776.09998,21853
776.72211,21948
777.3443,21689
777.96643,21654
778.58856,21785
779.21069,21481
779.83282,21536
780.4549,21618
781.07703,21270
781.6991,21298
782.32117,20771
782.94324,20553
783.56531,20816
784.18732,21438
784.80939,21699
785.4314,21756
786.05341,21803
786.67542,21471
787.29742,21005
787.91937,20859
788.54138,20962
789.16333,20774
789.78528,20760
790.40723,20862
791.02911,21141
791.65106,21189
792.27295,21126
792.8949,21090
793.51678,21210
794.13861,21010
794.7605,20890
795.38239,21117
796.00421,21128
796.62604,20884
797.24786,20861
797.86969,20473
798.49146,20209
799.11328,20395
799.73505,20616
800.35681,20659
800.97858,20564
801.60034,20632
802.22205,20514
802.84381,20155
803.46552,19659
804.08722,19345
804.70892,19226
805.33057,19142
805.95227,19499
806.57391,19784
807.19556,20254
807.8172,20643
808.43884,20469
809.06042,20543
809.68207,20079
810.30365,19443
810.92523,19247
811.54681,19178
812.1684,19710
812.78992,20014
813.41144,20395
814.03296,20487
814.65448,20355
815.276,20071
815.89752,19799
816.51898,19423
817.14044,19372
817.7619,18964
818.38336,19330
819.00482,19617
819.62622,19556
820.24762,19818
820.86902,19820
821.49042,19644
822.11182,19307
822.73322,19259
823.35455,19058
823.97589,18989
824.59723,18941
825.21857,18878
825.83984,18820
826.46118,18964
827.08246,19116
827.70374,18847
828.32501,18609
828.94623,18429
829.5675,18501
830.18872,18555
830.80994,18803
831.43115,18801
832.05231,18704
832.67352,18648
833.29468,18490
833.91583,18159
834.53699,18136
835.15814,18099
835.77924,18184
836.40039,18528
837.02148,18865
837.64258,19071
838.26361,19238
838.8847,19036
839.50574,18648
840.12677,18545
840.7478,18252
841.36884,18215
841.98987,18418
842.61084,18371
843.23181,18413
843.85278,18256
844.47375,18096
845.09467,18021
845.71564,18023
846.33655,18163
846.95746,17977
847.57831,17917
848.19922,17740
848.82007,17819
849.44098,17909
850.06177,18190
850.68262,18039
851.30347,17996
851.92426,17709
852.54504,17797
853.16583,17614
853.78662,17701
854.40735,17893
855.02814,18013
855.64886,18097
856.26959,18094
856.89032,17788
857.51099,17587
858.13165,17825
858.75238,17693
859.37299,17572
859.99365,17760
860.61432,17741
861.23492,17776
861.85553,17611
862.47614,17559
863.09674,17340
863.71729,17233
864.33783,17413
864.95837,17448
865.57892,17522
866.19946,17427
866.81995,17416
867.44043,17418
868.06091,17757
868.6814,17766
869.30188,17891
869.9223,17913
870.54272,17761
871.16315,17798
871.78357,17520
872.40393,17376
873.02435,17253
873.64471,16931
874.26508,17004
874.88538,16862
875.50574,17008
876.12604,16953
876.74634,16787
877.36664,16824
877.98694,16733
878.60718,16605
879.22742,16235
879.84766,16474
880.4679,16593
881.08807,16568
881.70831,17054
882.32849,17389
882.94867,17602
883.56879,17424
884.18896,16824
884.80908,16237
885.4292,15695
886.04932,15483
886.66937,15493
887.28949,16066
887.90955,16736
888.5296,16986
889.1496,17088
889.76965,16976
890.38965,16711
891.00964,16120
891.62964,15888
892.24963,15236
892.86957,15123
893.4895,15017
894.10944,15137
894.72937,15248
895.34924,15577
895.96918,15884
896.58905,16303
897.20886,16640
897.82874,16351
898.44855,15791
899.06836,15192
899.68817,15125
900.30798,14955
900.9278,15051
901.54755,15314
902.1673,15708
902.78705,15694
903.40674,15710
904.02643,15318
904.64618,14911
905.26581,14313
905.8855,13793
906.50519,13463
907.12482,13349
907.74445,13478
908.36401,13595
908.98364,13946
909.60321,14193
910.22278,14468
910.84235,15203
911.46191,15299
912.08142,15051
912.70093,14352
913.32043,13580
913.93994,13113
914.55939,12676
915.17883,12376
915.79828,12187
916.41772,12372
917.03717,12694
917.65656,12946
918.27594,13525
918.89532,14129
919.51465,14562
920.13403,14748
920.75336,14667
921.37268,14450
921.99194,14258
922.61127,13934
923.23053,13015
923.84979,12277
924.46899,11904
925.08826,11513
925.70746,11577
926.32666,11657
926.94586,11677
927.565,12221
928.18414,13110
928.80328,13806
929.42242,13895
930.04156,13889
930.66064,13854
931.27972,13458
931.8988,12662
932.51788,12011
933.1369,11216
933.75592,10857
934.37494,10798
934.9939,11028
935.61292,11328
936.23187,11772
936.85083,11772
937.46973,12068
938.08868,12185
938.70758,11847
939.32648,11431
939.94537,11213
940.56421,10659
941.18304,10372
941.80188,10167
942.42072,10152
943.03949,10147
943.65826,10381
944.27704,10871
944.89581,11057
945.51459,11376
946.1333,11431
946.75201,10822
947.37067,10075
947.98938,9728
948.60803,9089
949.22668,8572
949.84534,8411
950.46393,8529
951.08258,8756
951.70117,9235
952.3197,9702
952.93829,10195
953.55682,10376
954.17535,10283
954.79388,9980
955.41235,9362
956.03082,8823
956.64929,8326
957.26776,8086
957.88617,8240
958.50464,8481
