  Title : laser_pos07				
  Version : 1 725				
  Revision : 10 bits ADC				
  Date : 09-07-2023				
  Time : 13:33:03				
  Author : Unknown				
  Company : Unknown				
  Contents :				
  				
*BLOCK 1	lfd		Maximum	50966
11	1		meanNoise	19,3979442
7	2		SNR	2627,391824
7	3			
10	4			
8	5			
5	6			
10	7			
7	8			
9	9			
12	10			
2	11			
3	12			
13	13			
9	14			
11	15			
11	16			
3	17			
13	18			
11	19			
8	20			
13	21			
10	22			
9	23			
11	24			
8	25			
10	26			
9	27			
8	28			
9	29			
11	30			
12	31			
15	32			
7	33			
16	34			
13	35			
6	36			
12	37			
17	38			
12	39			
13	40			
12	41			
7	42			
8	43			
14	44			
10	45			
14	46			
5	47			
11	48			
13	49			
11	50			
11	51			
15	52			
16	53			
14	54			
12	55			
10	56			
10	57			
9	58			
13	59			
15	60			
15	61			
15	62			
10	63			
12	64			
22	65			
15	66			
6	67			
8	68			
11	69			
15	70			
12	71			
14	72			
14	73			
21	74			
22	75			
25	76			
46	77			
43	78			
81	79			
95	80			
127	81			
142	82			
214	83			
298	84			
447	85			
588	86			
778	87			
1055	88			
1362	89			
1701	90			
2325	91			
3160	92			
4725	93			
7328	94			
11318	95			
17019	96			
24562	97			
32331	98			
40017	99			
46499	100			
49912	101			
49907	102			
47224	103			
42048	104			
35323	105			
28881	106			
22790	107			
17311	108			
12900	109			
9767	110			
7477	111			
5914	112			
4466	113			
3621	114			
2960	115			
2285	116			
1997	117			
1592	118			
1408	119			
1158	120			
1053	121			
966	122			
833	123			
822	124			
716	125			
701	126			
593	127			
586	128			
593	129			
579	130			
514	131			
509	132			
551	133			
553	134			
536	135			
550	136			
571	137			
630	138			
695	139			
766	140			
809	141			
805	142			
872	143			
843	144			
826	145			
766	146			
752	147			
654	148			
571	149			
490	150			
434	151			
332	152			
328	153			
317	154			
270	155			
233	156			
268	157			
238	158			
235	159			
231	160			
229	161			
217	162			
202	163			
215	164			
193	165			
168	166			
137	167			
156	168			
128	169			
98	170			
104	171			
107	172			
115	173			
114	174			
81	175			
97	176			
102	177			
95	178			
99	179			
88	180			
83	181			
85	182			
74	183			
79	184			
76	185			
77	186			
63	187			
78	188			
62	189			
81	190			
67	191			
67	192			
58	193			
77	194			
61	195			
58	196			
52	197			
44	198			
63	199			
58	200			
54	201			
68	202			
51	203			
55	204			
63	205			
62	206			
49	207			
59	208			
44	209			
48	210			
46	211			
59	212			
40	213			
43	214			
36	215			
46	216			
35	217			
45	218			
32	219			
32	220			
42	221			
47	222			
45	223			
29	224			
45	225			
40	226			
29	227			
40	228			
33	229			
39	230			
40	231			
41	232			
44	233			
33	234			
41	235			
37	236			
40	237			
38	238			
31	239			
32	240			
38	241			
29	242			
34	243			
42	244			
27	245			
35	246			
31	247			
26	248			
33	249			
24	250			
34	251			
29	252			
32	253			
28	254			
28	255			
25	256			
31	257			
31	258			
32	259			
34	260			
31	261			
32	262			
22	263			
34	264			
34	265			
22	266			
32	267			
24	268			
26	269			
28	270			
31	271			
33	272			
30	273			
39	274			
34	275			
30	276			
21	277			
22	278			
20	279			
16	280			
22	281			
23	282			
18	283			
22	284			
24	285			
30	286			
28	287			
19	288			
39	289			
30	290			
31	291			
27	292			
26	293			
20	294			
28	295			
33	296			
21	297			
23	298			
30	299			
23	300			
24	301			
29	302			
23	303			
24	304			
21	305			
22	306			
15	307			
23	308			
24	309			
27	310			
18	311			
21	312			
17	313			
26	314			
19	315			
16	316			
28	317			
27	318			
15	319			
13	320			
26	321			
23	322			
27	323			
23	324			
17	325			
16	326			
19	327			
22	328			
22	329			
25	330			
15	331			
21	332			
19	333			
28	334			
20	335			
20	336			
28	337			
31	338			
19	339			
16	340			
19	341			
21	342			
15	343			
22	344			
29	345			
18	346			
22	347			
17	348			
19	349			
15	350			
19	351			
14	352			
18	353			
19	354			
20	355			
14	356			
20	357			
19	358			
19	359			
15	360			
17	361			
16	362			
15	363			
18	364			
31	365			
19	366			
10	367			
20	368			
17	369			
12	370			
21	371			
17	372			
15	373			
18	374			
14	375			
21	376			
25	377			
18	378			
20	379			
15	380			
6	381			
17	382			
18	383			
18	384			
16	385			
24	386			
10	387			
19	388			
15	389			
10	390			
17	391			
17	392			
15	393			
9	394			
16	395			
17	396			
20	397			
23	398			
19	399			
15	400			
17	401			
25	402			
13	403			
18	404			
14	405			
17	406			
18	407			
14	408			
21	409			
22	410			
14	411			
13	412			
14	413			
14	414			
15	415			
15	416			
12	417			
10	418			
15	419			
14	420			
17	421			
14	422			
15	423			
13	424			
19	425			
13	426			
15	427			
18	428			
15	429			
18	430			
15	431			
13	432			
15	433			
20	434			
12	435			
16	436			
9	437			
18	438			
6	439			
15	440			
15	441			
17	442			
13	443			
10	444			
11	445			
15	446			
10	447			
11	448			
15	449			
9	450			
8	451			
12	452			
19	453			
12	454			
13	455			
18	456			
18	457			
15	458			
9	459			
10	460			
14	461			
13	462			
10	463			
8	464			
18	465			
11	466			
10	467			
14	468			
11	469			
19	470			
16	471			
15	472			
14	473			
16	474			
14	475			
17	476			
10	477			
14	478			
12	479			
13	480			
15	481			
15	482			
15	483			
18	484			
19	485			
13	486			
9	487			
20	488			
12	489			
19	490			
17	491			
18	492			
16	493			
13	494			
14	495			
17	496			
