GPIB0::10::INSTR
List Sweep
Sweep_type: LIST   
Abort_on_compliance: TRUE 

Autorange: yes   
Man/SelectedRange: 100mV   
EnableDigitalFilter: no  
FilterType: Moving   
FilterCount 10.00000   
FilterWindow(Percent): 1.00000E-2   
EnableAnalogFilter: no    
NPLCs: 2.000000

Internal_Temperature_K2128A_[°C]: 26.45  
TCAL_K2128A_[°C]: 30.38











Current Voltage Power Resistance SourceDelay VoltageLimit
A V W Ohm s V

0.000000E+0 1.708148E-6 0.000000E+0 0.000000E+0 5.000000E+0 1.000000E+0
0.000000E+0 1.708148E-6 0.000000E+0 0.000000E+0 1.000000E+0 1.000000E+0
1.000000E-7 2.436700E-6 2.436700E-13 2.436700E+1 1.000000E-2 1.000000E+0
2.000000E-7 3.176109E-6 6.352218E-13 1.588055E+1 1.000000E-2 1.000000E+0
3.000000E-7 3.925602E-6 1.177681E-12 1.308534E+1 1.000000E-2 1.000000E+0
4.000000E-7 4.663977E-6 1.865591E-12 1.165994E+1 1.000000E-2 1.000000E+0
5.000000E-7 5.408816E-6 2.704408E-12 1.081763E+1 1.000000E-2 1.000000E+0
6.000000E-7 6.159343E-6 3.695606E-12 1.026557E+1 1.000000E-2 1.000000E+0
7.000000E-7 6.890738E-6 4.823517E-12 9.843912E+0 1.000000E-2 1.000000E+0
8.000000E-7 7.619289E-6 6.095431E-12 9.524112E+0 1.000000E-2 1.000000E+0
9.000000E-7 8.372401E-6 7.535161E-12 9.302668E+0 1.000000E-2 1.000000E+0
1.000000E-6 9.111035E-6 9.111035E-12 9.111035E+0 1.000000E-2 1.000000E+0
1.100000E-6 9.849411E-6 1.083435E-11 8.954010E+0 1.000000E-2 1.000000E+0
1.200000E-6 1.058262E-5 1.269914E-11 8.818846E+0 1.000000E-2 1.000000E+0
1.300000E-6 1.132926E-5 1.472804E-11 8.714819E+0 1.000000E-2 1.000000E+0
1.400000E-6 1.205807E-5 1.688130E-11 8.612910E+0 1.000000E-2 1.000000E+0
1.500000E-6 1.279826E-5 1.919739E-11 8.532173E+0 1.000000E-2 1.000000E+0
1.600000E-6 1.353896E-5 2.166234E-11 8.461851E+0 1.000000E-2 1.000000E+0
1.700000E-6 1.428432E-5 2.428334E-11 8.402540E+0 1.000000E-2 1.000000E+0
1.800000E-6 1.502528E-5 2.704550E-11 8.347377E+0 1.000000E-2 1.000000E+0
1.900000E-6 1.576210E-5 2.994800E-11 8.295844E+0 1.000000E-2 1.000000E+0
