GPIB0::10::INSTR
List Sweep
Sweep_type: LIST   
Abort_on_compliance: TRUE 

Autorange: yes   
Man/SelectedRange: 100mV   
EnableDigitalFilter: no  
FilterType: Moving   
FilterCount 10.00000   
FilterWindow(Percent): 1.00000E-2   
EnableAnalogFilter: no    
NPLCs: 2.000000

Internal_Temperature_K2128A_[°C]: 26.45  
TCAL_K2128A_[°C]: 30.38











Current Voltage Power Resistance SourceDelay VoltageLimit
A V W Ohm s V

0.000000E+0 1.486585E-6 0.000000E+0 0.000000E+0 5.000000E+0 1.000000E+0
0.000000E+0 1.463835E-6 0.000000E+0 0.000000E+0 1.000000E+0 1.000000E+0
1.000000E-7 2.223670E-6 2.223670E-13 2.223670E+1 1.000000E-2 1.000000E+0
2.000000E-7 2.950412E-6 5.900824E-13 1.475206E+1 1.000000E-2 1.000000E+0
3.000000E-7 3.679481E-6 1.103844E-12 1.226494E+1 1.000000E-2 1.000000E+0
4.000000E-7 4.400794E-6 1.760318E-12 1.100199E+1 1.000000E-2 1.000000E+0
5.000000E-7 5.147961E-6 2.573980E-12 1.029592E+1 1.000000E-2 1.000000E+0
6.000000E-7 5.873152E-6 3.523891E-12 9.788586E+0 1.000000E-2 1.000000E+0
7.000000E-7 6.614372E-6 4.630060E-12 9.449103E+0 1.000000E-2 1.000000E+0
8.000000E-7 7.337753E-6 5.870203E-12 9.172191E+0 1.000000E-2 1.000000E+0
9.000000E-7 8.055705E-6 7.250135E-12 8.950784E+0 1.000000E-2 1.000000E+0
1.000000E-6 8.798735E-6 8.798735E-12 8.798735E+0 1.000000E-2 1.000000E+0
1.100000E-6 9.530907E-6 1.048400E-11 8.664461E+0 1.000000E-2 1.000000E+0
1.200000E-6 1.026825E-5 1.232190E-11 8.556874E+0 1.000000E-2 1.000000E+0
1.300000E-6 1.100171E-5 1.430223E-11 8.462856E+0 1.000000E-2 1.000000E+0
1.400000E-6 1.172613E-5 1.641658E-11 8.375806E+0 1.000000E-2 1.000000E+0
1.500000E-6 1.246916E-5 1.870374E-11 8.312772E+0 1.000000E-2 1.000000E+0
1.600000E-6 1.318659E-5 2.109855E-11 8.241621E+0 1.000000E-2 1.000000E+0
1.700000E-6 1.393479E-5 2.368915E-11 8.196938E+0 1.000000E-2 1.000000E+0
1.800000E-6 1.465481E-5 2.637867E-11 8.141564E+0 1.000000E-2 1.000000E+0
1.900000E-6 1.537794E-5 2.921808E-11 8.093651E+0 1.000000E-2 1.000000E+0
