GPIB0::10::INSTR
List Sweep
Sweep_type: LIST   
Abort_on_compliance: TRUE 

Autorange: yes   
Man/SelectedRange: 100mV   
EnableDigitalFilter: no  
FilterType: Moving   
FilterCount 10.00000   
FilterWindow(Percent): 1.00000E-2   
EnableAnalogFilter: no    
NPLCs: 2.000000

Internal_Temperature_K2128A_[°C]: 26.47  
TCAL_K2128A_[°C]: 30.38











Current Voltage Power Resistance SourceDelay VoltageLimit
2.000000E-6 1.629856E-5 3.259712E-11 8.149281E+0 1.000000E-2 1.000000E+0
2.100000E-6 1.703745E-5 3.577865E-11 8.113073E+0 1.000000E-2 1.000000E+0
2.200000E-6 1.778255E-5 3.912161E-11 8.082978E+0 1.000000E-2 1.000000E+0
2.300000E-6 1.851912E-5 4.259397E-11 8.051790E+0 1.000000E-2 1.000000E+0
2.400000E-6 1.924896E-5 4.619751E-11 8.020400E+0 1.000000E-2 1.000000E+0
2.500000E-6 2.000259E-5 5.000647E-11 8.001036E+0 1.000000E-2 1.000000E+0
2.600000E-6 2.074614E-5 5.393995E-11 7.979283E+0 1.000000E-2 1.000000E+0
2.700000E-6 2.147701E-5 5.798794E-11 7.954450E+0 1.000000E-2 1.000000E+0
2.800000E-6 2.221668E-5 6.220671E-11 7.934529E+0 1.000000E-2 1.000000E+0
2.900000E-6 2.293955E-5 6.652468E-11 7.910188E+0 1.000000E-2 1.000000E+0
3.000000E-6 2.368413E-5 7.105238E-11 7.894709E+0 1.000000E-2 1.000000E+0
3.100000E-6 2.441888E-5 7.569853E-11 7.877059E+0 1.000000E-2 1.000000E+0
3.200000E-6 2.519216E-5 8.061491E-11 7.872550E+0 1.000000E-2 1.000000E+0
3.300000E-6 2.591580E-5 8.552213E-11 7.853272E+0 1.000000E-2 1.000000E+0
3.400000E-6 2.664874E-5 9.060573E-11 7.837866E+0 1.000000E-2 1.000000E+0
3.500000E-6 2.738376E-5 9.584316E-11 7.823931E+0 1.000000E-2 1.000000E+0
3.600000E-6 2.813997E-5 1.013039E-10 7.816659E+0 1.000000E-2 1.000000E+0
3.700000E-6 2.888791E-5 1.068853E-10 7.807544E+0 1.000000E-2 1.000000E+0
3.800000E-6 2.961310E-5 1.125298E-10 7.792922E+0 1.000000E-2 1.000000E+0
3.900000E-6 3.035742E-5 1.183939E-10 7.783954E+0 1.000000E-2 1.000000E+0
4.000000E-6 3.109192E-5 1.243677E-10 7.772979E+0 1.000000E-2 1.000000E+0
4.100000E-6 3.184296E-5 1.305561E-10 7.766576E+0 1.000000E-2 1.000000E+0
4.200000E-6 3.258780E-5 1.368688E-10 7.759000E+0 1.000000E-2 1.000000E+0
4.300000E-6 3.331092E-5 1.432370E-10 7.746726E+0 1.000000E-2 1.000000E+0
4.400000E-6 3.405705E-5 1.498510E-10 7.740239E+0 1.000000E-2 1.000000E+0
4.500000E-6 3.480344E-5 1.566155E-10 7.734098E+0 1.000000E-2 1.000000E+0
4.600000E-6 3.555888E-5 1.635709E-10 7.730192E+0 1.000000E-2 1.000000E+0
4.700000E-6 3.629002E-5 1.705631E-10 7.721280E+0 1.000000E-2 1.000000E+0
4.800000E-6 3.701883E-5 1.776904E-10 7.712256E+0 1.000000E-2 1.000000E+0
4.900000E-6 3.776392E-5 1.850432E-10 7.706923E+0 1.000000E-2 1.000000E+0
5.000000E-6 3.847981E-5 1.923990E-10 7.695961E+0 1.000000E-2 1.000000E+0
5.100000E-6 3.923240E-5 2.000852E-10 7.692628E+0 1.000000E-2 1.000000E+0
5.200000E-6 3.999844E-5 2.079919E-10 7.692008E+0 1.000000E-2 1.000000E+0
5.300000E-6 4.072337E-5 2.158339E-10 7.683655E+0 1.000000E-2 1.000000E+0
5.400000E-6 4.146433E-5 2.239074E-10 7.678580E+0 1.000000E-2 1.000000E+0
5.500000E-6 4.222029E-5 2.322116E-10 7.676416E+0 1.000000E-2 1.000000E+0
5.600000E-6 4.295504E-5 2.405482E-10 7.670543E+0 1.000000E-2 1.000000E+0
5.700000E-6 4.370221E-5 2.491026E-10 7.667054E+0 1.000000E-2 1.000000E+0
5.800000E-6 4.442792E-5 2.576819E-10 7.659986E+0 1.000000E-2 1.000000E+0
5.900000E-6 4.516526E-5 2.664750E-10 7.655128E+0 1.000000E-2 1.000000E+0
6.000000E-6 4.590906E-5 2.754544E-10 7.651510E+0 1.000000E-2 1.000000E+0
6.100000E-6 4.665002E-5 2.845651E-10 7.647545E+0 1.000000E-2 1.000000E+0
6.200000E-6 4.740210E-5 2.938930E-10 7.645500E+0 1.000000E-2 1.000000E+0
6.300000E-6 4.813763E-5 3.032671E-10 7.640894E+0 1.000000E-2 1.000000E+0
6.400000E-6 4.886954E-5 3.127651E-10 7.635866E+0 1.000000E-2 1.000000E+0
6.500000E-6 4.962110E-5 3.225372E-10 7.634016E+0 1.000000E-2 1.000000E+0
6.600000E-6 5.036025E-5 3.323777E-10 7.630342E+0 1.000000E-2 1.000000E+0
6.700000E-6 5.108751E-5 3.422863E-10 7.625002E+0 1.000000E-2 1.000000E+0
6.800000E-6 5.184269E-5 3.525303E-10 7.623925E+0 1.000000E-2 1.000000E+0
6.900000E-6 5.258003E-5 3.628022E-10 7.620295E+0 1.000000E-2 1.000000E+0
7.000000E-6 5.330160E-5 3.731112E-10 7.614515E+0 1.000000E-2 1.000000E+0
7.100000E-6 5.405549E-5 3.837940E-10 7.613450E+0 1.000000E-2 1.000000E+0
7.200000E-6 5.479516E-5 3.945251E-10 7.610439E+0 1.000000E-2 1.000000E+0
7.300000E-6 5.553638E-5 4.054156E-10 7.607723E+0 1.000000E-2 1.000000E+0
7.400000E-6 5.627992E-5 4.164714E-10 7.605395E+0 1.000000E-2 1.000000E+0
7.500000E-6 5.701132E-5 4.275849E-10 7.601509E+0 1.000000E-2 1.000000E+0
7.600000E-6 5.774711E-5 4.388780E-10 7.598304E+0 1.000000E-2 1.000000E+0
7.700000E-6 5.850074E-5 4.504557E-10 7.597498E+0 1.000000E-2 1.000000E+0
7.800000E-6 5.923989E-5 4.620711E-10 7.594858E+0 1.000000E-2 1.000000E+0
7.900000E-6 5.999016E-5 4.739222E-10 7.593691E+0 1.000000E-2 1.000000E+0
8.000000E-6 6.071328E-5 4.857062E-10 7.589160E+0 1.000000E-2 1.000000E+0
8.100000E-6 6.146665E-5 4.978799E-10 7.588475E+0 1.000000E-2 1.000000E+0
8.200000E-6 6.220399E-5 5.100727E-10 7.585852E+0 1.000000E-2 1.000000E+0
8.300000E-6 6.293771E-5 5.223830E-10 7.582857E+0 1.000000E-2 1.000000E+0
8.400000E-6 6.367971E-5 5.349095E-10 7.580917E+0 1.000000E-2 1.000000E+0
8.500000E-6 6.443385E-5 5.476877E-10 7.580453E+0 1.000000E-2 1.000000E+0
8.600000E-6 6.515646E-5 5.603455E-10 7.576332E+0 1.000000E-2 1.000000E+0
8.700000E-6 6.589664E-5 5.733008E-10 7.574327E+0 1.000000E-2 1.000000E+0
8.800000E-6 6.664070E-5 5.864382E-10 7.572807E+0 1.000000E-2 1.000000E+0
8.900000E-6 6.739433E-5 5.998096E-10 7.572397E+0 1.000000E-2 1.000000E+0
9.000000E-6 6.814564E-5 6.133107E-10 7.571737E+0 1.000000E-2 1.000000E+0
9.100000E-6 6.885661E-5 6.265951E-10 7.566660E+0 1.000000E-2 1.000000E+0
9.200000E-6 6.962523E-5 6.405521E-10 7.567960E+0 1.000000E-2 1.000000E+0
9.300000E-6 7.035300E-5 6.542829E-10 7.564839E+0 1.000000E-2 1.000000E+0
9.400000E-6 7.109552E-5 6.682979E-10 7.563353E+0 1.000000E-2 1.000000E+0
9.500000E-6 7.182097E-5 6.822992E-10 7.560102E+0 1.000000E-2 1.000000E+0
9.600000E-6 7.258494E-5 6.968154E-10 7.560931E+0 1.000000E-2 1.000000E+0
9.700000E-6 7.330392E-5 7.110480E-10 7.557105E+0 1.000000E-2 1.000000E+0
9.800000E-6 7.403247E-5 7.255182E-10 7.554334E+0 1.000000E-2 1.000000E+0
9.900000E-6 7.478843E-5 7.404054E-10 7.554387E+0 1.000000E-2 1.000000E+0
1.000000E-5 7.552784E-5 7.552784E-10 7.552784E+0 1.000000E-2 1.000000E+0
9.000000E-6 6.813400E-5 6.132060E-10 7.570445E+0 1.000000E-2 1.000000E+0
8.000000E-6 6.073577E-5 4.858862E-10 7.591971E+0 1.000000E-2 1.000000E+0
7.000000E-6 5.332306E-5 3.732614E-10 7.617580E+0 1.000000E-2 1.000000E+0
6.000000E-6 4.594164E-5 2.756498E-10 7.656940E+0 1.000000E-2 1.000000E+0
5.000000E-6 3.854263E-5 1.927132E-10 7.708526E+0 1.000000E-2 1.000000E+0
4.000000E-6 3.112449E-5 1.244980E-10 7.781123E+0 1.000000E-2 1.000000E+0
3.000000E-6 2.373893E-5 7.121679E-11 7.912977E+0 1.000000E-2 1.000000E+0
2.000000E-6 1.634665E-5 3.269329E-11 8.173323E+0 1.000000E-2 1.000000E+0
1.000000E-6 8.934712E-6 8.934712E-12 8.934712E+0 1.000000E-2 1.000000E+0
0.000000E+0 1.541134E-6 0.000000E+0 0.000000E+0 1.000000E-2 1.000000E+0
