GPIB0::10::INSTR
List Sweep
Sweep_type: LIST   
Abort_on_compliance: TRUE 

Autorange: yes   
Man/SelectedRange: 100mV   
EnableDigitalFilter: no  
FilterType: Moving   
FilterCount 10.00000   
FilterWindow(Percent): 1.00000E-2   
EnableAnalogFilter: no    
NPLCs: 2.000000

Internal_Temperature_K2128A_[°C]: 26.46  
TCAL_K2128A_[°C]: 30.38











Current Voltage Power Resistance SourceDelay VoltageLimit
2.000000E-6 1.601754E-5 3.203508E-11 8.008771E+0 1.000000E-2 1.000000E+0
2.100000E-6 1.675126E-5 3.517766E-11 7.976793E+0 1.000000E-2 1.000000E+0
2.200000E-6 1.749119E-5 3.848062E-11 7.950542E+0 1.000000E-2 1.000000E+0
2.300000E-6 1.820552E-5 4.187270E-11 7.915445E+0 1.000000E-2 1.000000E+0
2.400000E-6 1.896432E-5 4.551438E-11 7.901802E+0 1.000000E-2 1.000000E+0
2.500000E-6 1.968305E-5 4.920763E-11 7.873220E+0 1.000000E-2 1.000000E+0
2.600000E-6 2.043022E-5 5.311856E-11 7.857776E+0 1.000000E-2 1.000000E+0
2.700000E-6 2.116808E-5 5.715380E-11 7.840028E+0 1.000000E-2 1.000000E+0
2.800000E-6 2.188835E-5 6.128739E-11 7.817269E+0 1.000000E-2 1.000000E+0
2.900000E-6 2.261639E-5 6.558753E-11 7.798755E+0 1.000000E-2 1.000000E+0
3.000000E-6 2.334675E-5 7.004025E-11 7.782250E+0 1.000000E-2 1.000000E+0
3.100000E-6 2.407272E-5 7.462542E-11 7.765392E+0 1.000000E-2 1.000000E+0
3.200000E-6 2.481600E-5 7.941121E-11 7.755001E+0 1.000000E-2 1.000000E+0
3.300000E-6 2.554921E-5 8.431239E-11 7.742185E+0 1.000000E-2 1.000000E+0
3.400000E-6 2.628992E-5 8.938573E-11 7.732329E+0 1.000000E-2 1.000000E+0
3.500000E-6 2.699339E-5 9.447688E-11 7.712398E+0 1.000000E-2 1.000000E+0
3.600000E-6 2.774108E-5 9.986788E-11 7.705855E+0 1.000000E-2 1.000000E+0
3.700000E-6 2.847015E-5 1.053395E-10 7.694634E+0 1.000000E-2 1.000000E+0
3.800000E-6 2.921007E-5 1.109983E-10 7.686861E+0 1.000000E-2 1.000000E+0
3.900000E-6 2.993113E-5 1.167314E-10 7.674648E+0 1.000000E-2 1.000000E+0
4.000000E-6 3.068476E-5 1.227390E-10 7.671189E+0 1.000000E-2 1.000000E+0
4.100000E-6 3.140529E-5 1.287617E-10 7.659828E+0 1.000000E-2 1.000000E+0
4.200000E-6 3.216358E-5 1.350870E-10 7.657994E+0 1.000000E-2 1.000000E+0
4.300000E-6 3.287015E-5 1.413417E-10 7.644222E+0 1.000000E-2 1.000000E+0
4.400000E-6 3.360930E-5 1.478809E-10 7.638478E+0 1.000000E-2 1.000000E+0
4.500000E-6 3.432881E-5 1.544796E-10 7.628624E+0 1.000000E-2 1.000000E+0
4.600000E-6 3.506072E-5 1.612793E-10 7.621896E+0 1.000000E-2 1.000000E+0
4.700000E-6 3.579703E-5 1.682460E-10 7.616389E+0 1.000000E-2 1.000000E+0
4.800000E-6 3.654213E-5 1.754022E-10 7.612943E+0 1.000000E-2 1.000000E+0
4.900000E-6 3.726861E-5 1.826162E-10 7.605839E+0 1.000000E-2 1.000000E+0
5.000000E-6 3.799406E-5 1.899703E-10 7.598812E+0 1.000000E-2 1.000000E+0
5.100000E-6 3.872442E-5 1.974945E-10 7.593023E+0 1.000000E-2 1.000000E+0
5.200000E-6 3.946538E-5 2.052200E-10 7.589496E+0 1.000000E-2 1.000000E+0
5.300000E-6 4.018721E-5 2.129922E-10 7.582493E+0 1.000000E-2 1.000000E+0
5.400000E-6 4.093515E-5 2.210498E-10 7.580584E+0 1.000000E-2 1.000000E+0
5.500000E-6 4.167198E-5 2.291959E-10 7.576723E+0 1.000000E-2 1.000000E+0
5.600000E-6 4.239484E-5 2.374111E-10 7.570507E+0 1.000000E-2 1.000000E+0
5.700000E-6 4.312727E-5 2.458254E-10 7.566188E+0 1.000000E-2 1.000000E+0
5.800000E-6 4.386280E-5 2.544043E-10 7.562552E+0 1.000000E-2 1.000000E+0
5.900000E-6 4.459472E-5 2.631088E-10 7.558426E+0 1.000000E-2 1.000000E+0
6.000000E-6 4.531965E-5 2.719179E-10 7.553275E+0 1.000000E-2 1.000000E+0
6.100000E-6 4.606526E-5 2.809981E-10 7.551682E+0 1.000000E-2 1.000000E+0
6.200000E-6 4.678089E-5 2.900415E-10 7.545304E+0 1.000000E-2 1.000000E+0
6.300000E-6 4.752857E-5 2.994300E-10 7.544218E+0 1.000000E-2 1.000000E+0
6.400000E-6 4.825505E-5 3.088323E-10 7.539852E+0 1.000000E-2 1.000000E+0
6.500000E-6 4.897766E-5 3.183548E-10 7.535025E+0 1.000000E-2 1.000000E+0
6.600000E-6 4.971397E-5 3.281122E-10 7.532419E+0 1.000000E-2 1.000000E+0
6.700000E-6 5.047173E-5 3.381606E-10 7.533095E+0 1.000000E-2 1.000000E+0
6.800000E-6 5.117004E-5 3.479562E-10 7.525005E+0 1.000000E-2 1.000000E+0
6.900000E-6 5.192729E-5 3.582983E-10 7.525694E+0 1.000000E-2 1.000000E+0
7.000000E-6 5.264213E-5 3.684949E-10 7.520305E+0 1.000000E-2 1.000000E+0
7.100000E-6 5.337482E-5 3.789612E-10 7.517581E+0 1.000000E-2 1.000000E+0
7.200000E-6 5.410596E-5 3.895629E-10 7.514717E+0 1.000000E-2 1.000000E+0
7.300000E-6 5.485390E-5 4.004335E-10 7.514233E+0 1.000000E-2 1.000000E+0
7.400000E-6 5.557263E-5 4.112375E-10 7.509815E+0 1.000000E-2 1.000000E+0
7.500000E-6 5.631152E-5 4.223364E-10 7.508203E+0 1.000000E-2 1.000000E+0
7.600000E-6 5.706696E-5 4.337089E-10 7.508811E+0 1.000000E-2 1.000000E+0
7.700000E-6 5.777923E-5 4.449000E-10 7.503795E+0 1.000000E-2 1.000000E+0
7.800000E-6 5.853260E-5 4.565543E-10 7.504179E+0 1.000000E-2 1.000000E+0
7.900000E-6 5.925908E-5 4.681467E-10 7.501149E+0 1.000000E-2 1.000000E+0
8.000000E-6 5.997367E-5 4.797894E-10 7.496709E+0 1.000000E-2 1.000000E+0
8.100000E-6 6.072446E-5 4.918681E-10 7.496846E+0 1.000000E-2 1.000000E+0
8.200000E-6 6.144861E-5 5.038786E-10 7.493733E+0 1.000000E-2 1.000000E+0
8.300000E-6 6.217277E-5 5.160340E-10 7.490695E+0 1.000000E-2 1.000000E+0
8.400000E-6 6.290572E-5 5.284080E-10 7.488776E+0 1.000000E-2 1.000000E+0
8.500000E-6 6.364926E-5 5.410187E-10 7.488149E+0 1.000000E-2 1.000000E+0
8.600000E-6 6.437704E-5 5.536425E-10 7.485702E+0 1.000000E-2 1.000000E+0
8.700000E-6 6.510275E-5 5.663939E-10 7.483074E+0 1.000000E-2 1.000000E+0
8.800000E-6 6.583724E-5 5.793677E-10 7.481505E+0 1.000000E-2 1.000000E+0
8.900000E-6 6.657433E-5 5.925115E-10 7.480262E+0 1.000000E-2 1.000000E+0
9.000000E-6 6.731477E-5 6.058329E-10 7.479419E+0 1.000000E-2 1.000000E+0
9.100000E-6 6.804979E-5 6.192531E-10 7.477999E+0 1.000000E-2 1.000000E+0
9.200000E-6 6.877472E-5 6.327274E-10 7.475513E+0 1.000000E-2 1.000000E+0
9.300000E-6 6.950327E-5 6.463804E-10 7.473470E+0 1.000000E-2 1.000000E+0
9.400000E-6 7.024682E-5 6.603201E-10 7.473066E+0 1.000000E-2 1.000000E+0
9.500000E-6 7.097589E-5 6.742709E-10 7.471146E+0 1.000000E-2 1.000000E+0
9.600000E-6 7.172383E-5 6.885487E-10 7.471232E+0 1.000000E-2 1.000000E+0
9.700000E-6 7.245315E-5 7.027956E-10 7.469397E+0 1.000000E-2 1.000000E+0
9.800000E-6 7.317317E-5 7.170971E-10 7.466650E+0 1.000000E-2 1.000000E+0
9.900000E-6 7.391698E-5 7.317781E-10 7.466362E+0 1.000000E-2 1.000000E+0
1.000000E-5 7.464579E-5 7.464579E-10 7.464579E+0 1.000000E-2 1.000000E+0
9.000000E-6 6.732434E-5 6.059190E-10 7.480482E+0 1.000000E-2 1.000000E+0
8.000000E-6 5.998867E-5 4.799093E-10 7.498583E+0 1.000000E-2 1.000000E+0
7.000000E-6 5.265144E-5 3.685601E-10 7.521635E+0 1.000000E-2 1.000000E+0
6.000000E-6 4.533102E-5 2.719861E-10 7.555171E+0 1.000000E-2 1.000000E+0
5.000000E-6 3.801758E-5 1.900879E-10 7.603517E+0 1.000000E-2 1.000000E+0
4.000000E-6 3.067054E-5 1.226821E-10 7.667634E+0 1.000000E-2 1.000000E+0
3.000000E-6 2.335244E-5 7.005733E-11 7.784148E+0 1.000000E-2 1.000000E+0
2.000000E-6 1.604340E-5 3.208680E-11 8.021700E+0 1.000000E-2 1.000000E+0
1.000000E-6 8.697128E-6 8.697128E-12 8.697128E+0 1.000000E-2 1.000000E+0
0.000000E+0 1.374123E-6 0.000000E+0 0.000000E+0 1.000000E-2 1.000000E+0
