GPIB0::10::INSTR
List Sweep
Sweep_type: LIST   
Abort_on_compliance: TRUE 

Autorange: yes   
Man/SelectedRange: 100mV   
EnableDigitalFilter: no  
FilterType: Moving   
FilterCount 10.00000   
FilterWindow(Percent): 1.00000E-2   
EnableAnalogFilter: no    
NPLCs: 2.000000

Internal_Temperature_K2128A_[°C]: 26.74  
TCAL_K2128A_[°C]: 30.38











Current Voltage Power Resistance SourceDelay VoltageLimit
A V W Ohm s V

6.000000E-6 6.009876E-4 3.605925E-9 1.001646E+2 1.000000E-2 1.000000E+0
6.100000E-6 6.110270E-4 3.727265E-9 1.001684E+2 1.000000E-2 1.000000E+0
6.200000E-6 6.209674E-4 3.849998E-9 1.001560E+2 1.000000E-2 1.000000E+0
6.300000E-6 6.309946E-4 3.975266E-9 1.001579E+2 1.000000E-2 1.000000E+0
6.400000E-6 6.409702E-4 4.102209E-9 1.001516E+2 1.000000E-2 1.000000E+0
6.500000E-6 6.509967E-4 4.231478E-9 1.001533E+2 1.000000E-2 1.000000E+0
6.600000E-6 6.609678E-4 4.362388E-9 1.001466E+2 1.000000E-2 1.000000E+0
6.700000E-6 6.709951E-4 4.495667E-9 1.001485E+2 1.000000E-2 1.000000E+0
6.800000E-6 6.809600E-4 4.630528E-9 1.001412E+2 1.000000E-2 1.000000E+0
6.900000E-6 6.909777E-4 4.767746E-9 1.001417E+2 1.000000E-2 1.000000E+0
7.000000E-6 7.009447E-4 4.906613E-9 1.001350E+2 1.000000E-2 1.000000E+0
7.100000E-6 7.109942E-4 5.048059E-9 1.001400E+2 1.000000E-2 1.000000E+0
7.200000E-6 7.209447E-4 5.190802E-9 1.001312E+2 1.000000E-2 1.000000E+0
7.300000E-6 7.309784E-4 5.336142E-9 1.001340E+2 1.000000E-2 1.000000E+0
7.400000E-6 7.409353E-4 5.482921E-9 1.001264E+2 1.000000E-2 1.000000E+0
7.500000E-6 7.509853E-4 5.632390E-9 1.001314E+2 1.000000E-2 1.000000E+0
7.600000E-6 7.609327E-4 5.783089E-9 1.001227E+2 1.000000E-2 1.000000E+0
7.700000E-6 7.709506E-4 5.936320E-9 1.001235E+2 1.000000E-2 1.000000E+0
7.800000E-6 7.809208E-4 6.091182E-9 1.001180E+2 1.000000E-2 1.000000E+0
7.900000E-6 7.909723E-4 6.248681E-9 1.001231E+2 1.000000E-2 1.000000E+0
8.000000E-6 8.009181E-4 6.407345E-9 1.001148E+2 1.000000E-2 1.000000E+0
8.100000E-6 8.109493E-4 6.568689E-9 1.001172E+2 1.000000E-2 1.000000E+0
8.200000E-6 8.209318E-4 6.731641E-9 1.001136E+2 1.000000E-2 1.000000E+0
8.300000E-6 8.309546E-4 6.896924E-9 1.001150E+2 1.000000E-2 1.000000E+0
8.400000E-6 8.408816E-4 7.063405E-9 1.001050E+2 1.000000E-2 1.000000E+0
8.500000E-6 8.509396E-4 7.232987E-9 1.001105E+2 1.000000E-2 1.000000E+0
8.600000E-6 8.609061E-4 7.403792E-9 1.001054E+2 1.000000E-2 1.000000E+0
8.700000E-6 8.709504E-4 7.577269E-9 1.001092E+2 1.000000E-2 1.000000E+0
8.800000E-6 8.808926E-4 7.751855E-9 1.001014E+2 1.000000E-2 1.000000E+0
8.900000E-6 8.909180E-4 7.929171E-9 1.001032E+2 1.000000E-2 1.000000E+0
9.000000E-6 9.009706E-4 8.108736E-9 1.001078E+2 1.000000E-2 1.000000E+0
9.100000E-6 9.109213E-4 8.289384E-9 1.001012E+2 1.000000E-2 1.000000E+0
9.200000E-6 9.209452E-4 8.472696E-9 1.001027E+2 1.000000E-2 1.000000E+0
9.300000E-6 9.308967E-4 8.657340E-9 1.000964E+2 1.000000E-2 1.000000E+0
9.400000E-6 9.409478E-4 8.844909E-9 1.001008E+2 1.000000E-2 1.000000E+0
9.500000E-6 9.508964E-4 9.033516E-9 1.000944E+2 1.000000E-2 1.000000E+0
9.600000E-6 9.609356E-4 9.224981E-9 1.000975E+2 1.000000E-2 1.000000E+0
9.700000E-6 9.709020E-4 9.417750E-9 1.000930E+2 1.000000E-2 1.000000E+0
9.800000E-6 9.809414E-4 9.613226E-9 1.000961E+2 1.000000E-2 1.000000E+0
9.900000E-6 9.908963E-4 9.809873E-9 1.000905E+2 1.000000E-2 1.000000E+0
1.000000E-5 1.000917E-3 1.000917E-8 1.000917E+2 1.000000E-2 1.000000E+0
9.000000E-6 9.009505E-4 8.108554E-9 1.001056E+2 1.000000E-2 1.000000E+0
8.000000E-6 8.009455E-4 6.407564E-9 1.001182E+2 1.000000E-2 1.000000E+0
7.000000E-6 7.009512E-4 4.906658E-9 1.001359E+2 1.000000E-2 1.000000E+0
6.000000E-6 6.009811E-4 3.605887E-9 1.001635E+2 1.000000E-2 1.000000E+0
5.000000E-6 5.010229E-4 2.505114E-9 1.002046E+2 1.000000E-2 1.000000E+0
4.000000E-6 4.010745E-4 1.604298E-9 1.002686E+2 1.000000E-2 1.000000E+0
3.000000E-6 3.010935E-4 9.032804E-10 1.003645E+2 1.000000E-2 1.000000E+0
2.000000E-6 2.011341E-4 4.022683E-10 1.005671E+2 1.000000E-2 1.000000E+0
1.000000E-6 1.010902E-4 1.010902E-10 1.010902E+2 1.000000E-2 1.000000E+0
0.000000E+0 1.123601E-6 0.000000E+0 0.000000E+0 1.000000E-2 1.000000E+0
