GPIB0::10::INSTR
List Sweep
Sweep_type: LIST   
Abort_on_compliance: TRUE 

Autorange: yes   
Man/SelectedRange: 100mV   
EnableDigitalFilter: no  
FilterType: Moving   
FilterCount 10.00000   
FilterWindow(Percent): 1.00000E-2   
EnableAnalogFilter: no    
NPLCs: 2.000000

Internal_Temperature_K2128A_[°C]: 26.46  
TCAL_K2128A_[°C]: 30.38











Current Voltage Power Resistance SourceDelay VoltageLimit
A V W Ohm s V

6.000000E-6 4.585947E-5 2.751568E-10 7.643245E+0 1.000000E-2 1.000000E+0
6.100000E-6 4.660250E-5 2.842752E-10 7.639754E+0 1.000000E-2 1.000000E+0
6.200000E-6 4.735303E-5 2.935888E-10 7.637585E+0 1.000000E-2 1.000000E+0
6.300000E-6 4.807666E-5 3.028830E-10 7.631217E+0 1.000000E-2 1.000000E+0
6.400000E-6 4.883055E-5 3.125155E-10 7.629774E+0 1.000000E-2 1.000000E+0
6.500000E-6 4.957410E-5 3.222316E-10 7.626785E+0 1.000000E-2 1.000000E+0
6.600000E-6 5.029722E-5 3.319617E-10 7.620791E+0 1.000000E-2 1.000000E+0
6.700000E-6 5.104491E-5 3.420009E-10 7.618643E+0 1.000000E-2 1.000000E+0
6.800000E-6 5.179698E-5 3.522195E-10 7.617203E+0 1.000000E-2 1.000000E+0
6.900000E-6 5.252398E-5 3.624155E-10 7.612172E+0 1.000000E-2 1.000000E+0
7.000000E-6 5.328434E-5 3.729903E-10 7.612048E+0 1.000000E-2 1.000000E+0
7.100000E-6 5.400332E-5 3.834236E-10 7.606102E+0 1.000000E-2 1.000000E+0
7.200000E-6 5.474687E-5 3.941774E-10 7.603732E+0 1.000000E-2 1.000000E+0
7.300000E-6 5.549791E-5 4.051348E-10 7.602454E+0 1.000000E-2 1.000000E+0
7.400000E-6 5.622750E-5 4.160835E-10 7.598311E+0 1.000000E-2 1.000000E+0
7.500000E-6 5.697906E-5 4.273429E-10 7.597208E+0 1.000000E-2 1.000000E+0
7.600000E-6 5.770580E-5 4.385641E-10 7.592869E+0 1.000000E-2 1.000000E+0
7.700000E-6 5.844883E-5 4.500560E-10 7.590757E+0 1.000000E-2 1.000000E+0
7.800000E-6 5.918126E-5 4.616138E-10 7.587341E+0 1.000000E-2 1.000000E+0
7.900000E-6 5.995480E-5 4.736429E-10 7.589215E+0 1.000000E-2 1.000000E+0
8.000000E-6 6.067947E-5 4.854358E-10 7.584934E+0 1.000000E-2 1.000000E+0
8.100000E-6 6.142638E-5 4.975537E-10 7.583503E+0 1.000000E-2 1.000000E+0
8.200000E-6 6.215829E-5 5.096980E-10 7.580279E+0 1.000000E-2 1.000000E+0
8.300000E-6 6.290442E-5 5.221067E-10 7.578846E+0 1.000000E-2 1.000000E+0
8.400000E-6 6.364021E-5 5.345778E-10 7.576216E+0 1.000000E-2 1.000000E+0
8.500000E-6 6.438247E-5 5.472510E-10 7.574408E+0 1.000000E-2 1.000000E+0
8.600000E-6 6.512601E-5 5.600837E-10 7.572792E+0 1.000000E-2 1.000000E+0
8.700000E-6 6.586646E-5 5.730382E-10 7.570857E+0 1.000000E-2 1.000000E+0
8.800000E-6 6.659553E-5 5.860406E-10 7.567673E+0 1.000000E-2 1.000000E+0
8.900000E-6 6.734269E-5 5.993500E-10 7.566595E+0 1.000000E-2 1.000000E+0
9.000000E-6 6.808184E-5 6.127366E-10 7.564649E+0 1.000000E-2 1.000000E+0
9.100000E-6 6.882875E-5 6.263416E-10 7.563599E+0 1.000000E-2 1.000000E+0
9.200000E-6 6.956480E-5 6.399962E-10 7.561391E+0 1.000000E-2 1.000000E+0
9.300000E-6 7.030576E-5 6.538436E-10 7.559759E+0 1.000000E-2 1.000000E+0
9.400000E-6 7.105448E-5 6.679121E-10 7.558987E+0 1.000000E-2 1.000000E+0
9.500000E-6 7.180087E-5 6.821083E-10 7.557986E+0 1.000000E-2 1.000000E+0
9.600000E-6 7.254028E-5 6.963867E-10 7.556279E+0 1.000000E-2 1.000000E+0
9.700000E-6 7.327245E-5 7.107428E-10 7.553861E+0 1.000000E-2 1.000000E+0
9.800000E-6 7.401962E-5 7.253923E-10 7.553022E+0 1.000000E-2 1.000000E+0
9.900000E-6 7.474946E-5 7.400197E-10 7.550451E+0 1.000000E-2 1.000000E+0
1.000000E-5 7.548525E-5 7.548525E-10 7.548525E+0 1.000000E-2 1.000000E+0
9.000000E-6 6.808934E-5 6.128041E-10 7.565482E+0 1.000000E-2 1.000000E+0
8.000000E-6 6.067482E-5 4.853985E-10 7.584352E+0 1.000000E-2 1.000000E+0
7.000000E-6 5.325512E-5 3.727858E-10 7.607874E+0 1.000000E-2 1.000000E+0
6.000000E-6 4.585662E-5 2.751397E-10 7.642771E+0 1.000000E-2 1.000000E+0
5.000000E-6 3.845296E-5 1.922648E-10 7.690591E+0 1.000000E-2 1.000000E+0
4.000000E-6 3.104877E-5 1.241951E-10 7.762193E+0 1.000000E-2 1.000000E+0
3.000000E-6 2.365467E-5 7.096401E-11 7.884891E+0 1.000000E-2 1.000000E+0
2.000000E-6 1.624040E-5 3.248081E-11 8.120202E+0 1.000000E-2 1.000000E+0
1.000000E-6 8.822776E-6 8.822776E-12 8.822776E+0 1.000000E-2 1.000000E+0
0.000000E+0 1.427639E-6 0.000000E+0 0.000000E+0 1.000000E-2 1.000000E+0
