GPIB0::10::INSTR
List Sweep
Sweep_type: LIST   
Abort_on_compliance: TRUE 

Autorange: yes   
Man/SelectedRange: 100mV   
EnableDigitalFilter: no  
FilterType: Moving   
FilterCount 10.00000   
FilterWindow(Percent): 1.00000E-2   
EnableAnalogFilter: no    
NPLCs: 2.000000

Internal_Temperature_K2128A_[°C]: 26.75  
TCAL_K2128A_[°C]: 30.38











Current Voltage Power Resistance SourceDelay VoltageLimit
2.000000E-6 2.016196E-4 4.032393E-10 1.008098E+2 1.000000E-2 1.000000E+0
2.100000E-6 2.115794E-4 4.443168E-10 1.007521E+2 1.000000E-2 1.000000E+0
2.200000E-6 2.215883E-4 4.874943E-10 1.007220E+2 1.000000E-2 1.000000E+0
2.300000E-6 2.315386E-4 5.325387E-10 1.006689E+2 1.000000E-2 1.000000E+0
2.400000E-6 2.415850E-4 5.798039E-10 1.006604E+2 1.000000E-2 1.000000E+0
2.500000E-6 2.515453E-4 6.288631E-10 1.006181E+2 1.000000E-2 1.000000E+0
2.600000E-6 2.615777E-4 6.801020E-10 1.006068E+2 1.000000E-2 1.000000E+0
2.700000E-6 2.715106E-4 7.330786E-10 1.005595E+2 1.000000E-2 1.000000E+0
2.800000E-6 2.815785E-4 7.884197E-10 1.005637E+2 1.000000E-2 1.000000E+0
2.900000E-6 2.915160E-4 8.453964E-10 1.005228E+2 1.000000E-2 1.000000E+0
3.000000E-6 3.015658E-4 9.046973E-10 1.005219E+2 1.000000E-2 1.000000E+0
3.100000E-6 3.114906E-4 9.656210E-10 1.004809E+2 1.000000E-2 1.000000E+0
3.200000E-6 3.215655E-4 1.029010E-9 1.004892E+2 1.000000E-2 1.000000E+0
3.300000E-6 3.314966E-4 1.093939E-9 1.004535E+2 1.000000E-2 1.000000E+0
3.400000E-6 3.415368E-4 1.161225E-9 1.004520E+2 1.000000E-2 1.000000E+0
3.500000E-6 3.514782E-4 1.230174E-9 1.004223E+2 1.000000E-2 1.000000E+0
3.600000E-6 3.615349E-4 1.301526E-9 1.004264E+2 1.000000E-2 1.000000E+0
3.700000E-6 3.714970E-4 1.374539E-9 1.004046E+2 1.000000E-2 1.000000E+0
3.800000E-6 3.815352E-4 1.449834E-9 1.004040E+2 1.000000E-2 1.000000E+0
3.900000E-6 3.915098E-4 1.526888E-9 1.003871E+2 1.000000E-2 1.000000E+0
4.000000E-6 4.015238E-4 1.606095E-9 1.003810E+2 1.000000E-2 1.000000E+0
4.100000E-6 4.114642E-4 1.687003E-9 1.003571E+2 1.000000E-2 1.000000E+0
4.200000E-6 4.215300E-4 1.770426E-9 1.003643E+2 1.000000E-2 1.000000E+0
4.300000E-6 4.314533E-4 1.855249E-9 1.003380E+2 1.000000E-2 1.000000E+0
4.400000E-6 4.415028E-4 1.942612E-9 1.003416E+2 1.000000E-2 1.000000E+0
4.500000E-6 4.514616E-4 2.031577E-9 1.003248E+2 1.000000E-2 1.000000E+0
4.600000E-6 4.614997E-4 2.122899E-9 1.003260E+2 1.000000E-2 1.000000E+0
4.700000E-6 4.714584E-4 2.215855E-9 1.003103E+2 1.000000E-2 1.000000E+0
4.800000E-6 4.814919E-4 2.311161E-9 1.003108E+2 1.000000E-2 1.000000E+0
4.900000E-6 4.914416E-4 2.408064E-9 1.002942E+2 1.000000E-2 1.000000E+0
5.000000E-6 5.014942E-4 2.507471E-9 1.002988E+2 1.000000E-2 1.000000E+0
5.100000E-6 5.114374E-4 2.608331E-9 1.002818E+2 1.000000E-2 1.000000E+0
5.200000E-6 5.214799E-4 2.711696E-9 1.002846E+2 1.000000E-2 1.000000E+0
5.300000E-6 5.314224E-4 2.816539E-9 1.002684E+2 1.000000E-2 1.000000E+0
5.400000E-6 5.414589E-4 2.923878E-9 1.002702E+2 1.000000E-2 1.000000E+0
5.500000E-6 5.515048E-4 3.033276E-9 1.002736E+2 1.000000E-2 1.000000E+0
5.600000E-6 5.614956E-4 3.144375E-9 1.002671E+2 1.000000E-2 1.000000E+0
5.700000E-6 5.715073E-4 3.257592E-9 1.002644E+2 1.000000E-2 1.000000E+0
5.800000E-6 5.814475E-4 3.372395E-9 1.002496E+2 1.000000E-2 1.000000E+0
5.900000E-6 5.914982E-4 3.489840E-9 1.002539E+2 1.000000E-2 1.000000E+0
6.000000E-6 6.014337E-4 3.608602E-9 1.002390E+2 1.000000E-2 1.000000E+0
6.100000E-6 6.114925E-4 3.730104E-9 1.002447E+2 1.000000E-2 1.000000E+0
6.200000E-6 6.214176E-4 3.852789E-9 1.002287E+2 1.000000E-2 1.000000E+0
6.300000E-6 6.314643E-4 3.978225E-9 1.002324E+2 1.000000E-2 1.000000E+0
6.400000E-6 6.414383E-4 4.105205E-9 1.002247E+2 1.000000E-2 1.000000E+0
6.500000E-6 6.514927E-4 4.234702E-9 1.002296E+2 1.000000E-2 1.000000E+0
6.600000E-6 6.614077E-4 4.365291E-9 1.002133E+2 1.000000E-2 1.000000E+0
6.700000E-6 6.714631E-4 4.498803E-9 1.002184E+2 1.000000E-2 1.000000E+0
6.800000E-6 6.813971E-4 4.633500E-9 1.002054E+2 1.000000E-2 1.000000E+0
6.900000E-6 6.914654E-4 4.771111E-9 1.002124E+2 1.000000E-2 1.000000E+0
7.000000E-6 7.014042E-4 4.909830E-9 1.002006E+2 1.000000E-2 1.000000E+0
7.100000E-6 7.114261E-4 5.051125E-9 1.002009E+2 1.000000E-2 1.000000E+0
7.200000E-6 7.214119E-4 5.194166E-9 1.001961E+2 1.000000E-2 1.000000E+0
7.300000E-6 7.314395E-4 5.339508E-9 1.001972E+2 1.000000E-2 1.000000E+0
7.400000E-6 7.414041E-4 5.486391E-9 1.001897E+2 1.000000E-2 1.000000E+0
7.500000E-6 7.514197E-4 5.635648E-9 1.001893E+2 1.000000E-2 1.000000E+0
7.600000E-6 7.613777E-4 5.786471E-9 1.001813E+2 1.000000E-2 1.000000E+0
7.700000E-6 7.714305E-4 5.940015E-9 1.001858E+2 1.000000E-2 1.000000E+0
7.800000E-6 7.813779E-4 6.094748E-9 1.001767E+2 1.000000E-2 1.000000E+0
7.900000E-6 7.914227E-4 6.252240E-9 1.001801E+2 1.000000E-2 1.000000E+0
8.000000E-6 8.013698E-4 6.410959E-9 1.001712E+2 1.000000E-2 1.000000E+0
8.100000E-6 8.114139E-4 6.572452E-9 1.001746E+2 1.000000E-2 1.000000E+0
8.200000E-6 8.213817E-4 6.735330E-9 1.001685E+2 1.000000E-2 1.000000E+0
8.300000E-6 8.314392E-4 6.900945E-9 1.001734E+2 1.000000E-2 1.000000E+0
8.400000E-6 8.413547E-4 7.067380E-9 1.001613E+2 1.000000E-2 1.000000E+0
8.500000E-6 8.513869E-4 7.236788E-9 1.001632E+2 1.000000E-2 1.000000E+0
8.600000E-6 8.613559E-4 7.407661E-9 1.001577E+2 1.000000E-2 1.000000E+0
8.700000E-6 8.714235E-4 7.581385E-9 1.001636E+2 1.000000E-2 1.000000E+0
8.800000E-6 8.813368E-4 7.755763E-9 1.001519E+2 1.000000E-2 1.000000E+0
8.900000E-6 8.913873E-4 7.933347E-9 1.001559E+2 1.000000E-2 1.000000E+0
9.000000E-6 9.014440E-4 8.112996E-9 1.001604E+2 1.000000E-2 1.000000E+0
9.100000E-6 9.113838E-4 8.293593E-9 1.001521E+2 1.000000E-2 1.000000E+0
9.200000E-6 9.213842E-4 8.476735E-9 1.001505E+2 1.000000E-2 1.000000E+0
9.300000E-6 9.313962E-4 8.661985E-9 1.001501E+2 1.000000E-2 1.000000E+0
9.400000E-6 9.414320E-4 8.849460E-9 1.001523E+2 1.000000E-2 1.000000E+0
9.500000E-6 9.513837E-4 9.038145E-9 1.001457E+2 1.000000E-2 1.000000E+0
9.600000E-6 9.613854E-4 9.229299E-9 1.001443E+2 1.000000E-2 1.000000E+0
9.700000E-6 9.713741E-4 9.422329E-9 1.001417E+2 1.000000E-2 1.000000E+0
9.800000E-6 9.814098E-4 9.617817E-9 1.001439E+2 1.000000E-2 1.000000E+0
9.900000E-6 9.913719E-4 9.814582E-9 1.001386E+2 1.000000E-2 1.000000E+0
1.000000E-5 1.001380E-3 1.001380E-8 1.001380E+2 1.000000E-2 1.000000E+0
9.000000E-6 9.014230E-4 8.112807E-9 1.001581E+2 1.000000E-2 1.000000E+0
8.000000E-6 8.013926E-4 6.411141E-9 1.001741E+2 1.000000E-2 1.000000E+0
7.000000E-6 7.014115E-4 4.909880E-9 1.002016E+2 1.000000E-2 1.000000E+0
6.000000E-6 6.014544E-4 3.608726E-9 1.002424E+2 1.000000E-2 1.000000E+0
5.000000E-6 5.014947E-4 2.507473E-9 1.002989E+2 1.000000E-2 1.000000E+0
4.000000E-6 4.015163E-4 1.606065E-9 1.003791E+2 1.000000E-2 1.000000E+0
3.000000E-6 3.015718E-4 9.047155E-10 1.005239E+2 1.000000E-2 1.000000E+0
2.000000E-6 2.015996E-4 4.031993E-10 1.007998E+2 1.000000E-2 1.000000E+0
1.000000E-6 1.015382E-4 1.015382E-10 1.015382E+2 1.000000E-2 1.000000E+0
0.000000E+0 1.572416E-6 0.000000E+0 0.000000E+0 1.000000E-2 1.000000E+0
