GPIB0::10::INSTR
List Sweep
Sweep_type: LIST   
Abort_on_compliance: TRUE 

Autorange: yes   
Man/SelectedRange: 100mV   
EnableDigitalFilter: no  
FilterType: Moving   
FilterCount 10.00000   
FilterWindow(Percent): 1.00000E-2   
EnableAnalogFilter: no    
NPLCs: 2.000000

Internal_Temperature_K2128A_[°C]: 26.44  
TCAL_K2128A_[°C]: 30.38











Current Voltage Power Resistance SourceDelay VoltageLimit
A V W Ohm s V

0.000000E+0 1.772006E-6 0.000000E+0 0.000000E+0 5.000000E+0 1.000000E+0
0.000000E+0 1.769938E-6 0.000000E+0 0.000000E+0 1.000000E+0 1.000000E+0
1.000000E-7 2.512968E-6 2.512968E-13 2.512968E+1 1.000000E-2 1.000000E+0
2.000000E-7 3.243587E-6 6.487174E-13 1.621794E+1 1.000000E-2 1.000000E+0
3.000000E-7 4.002387E-6 1.200716E-12 1.334129E+1 1.000000E-2 1.000000E+0
4.000000E-7 4.716460E-6 1.886584E-12 1.179115E+1 1.000000E-2 1.000000E+0
5.000000E-7 5.474485E-6 2.737242E-12 1.094897E+1 1.000000E-2 1.000000E+0
6.000000E-7 6.201226E-6 3.720736E-12 1.033538E+1 1.000000E-2 1.000000E+0
7.000000E-7 6.954855E-6 4.868399E-12 9.935508E+0 1.000000E-2 1.000000E+0
8.000000E-7 7.684182E-6 6.147346E-12 9.605228E+0 1.000000E-2 1.000000E+0
9.000000E-7 8.428763E-6 7.585886E-12 9.365292E+0 1.000000E-2 1.000000E+0
1.000000E-6 9.165846E-6 9.165846E-12 9.165846E+0 1.000000E-2 1.000000E+0
1.100000E-6 9.922319E-6 1.091455E-11 9.020290E+0 1.000000E-2 1.000000E+0
1.200000E-6 1.063484E-5 1.276181E-11 8.862367E+0 1.000000E-2 1.000000E+0
1.300000E-6 1.138433E-5 1.479963E-11 8.757180E+0 1.000000E-2 1.000000E+0
1.400000E-6 1.211676E-5 1.696347E-11 8.654830E+0 1.000000E-2 1.000000E+0
1.500000E-6 1.286651E-5 1.929977E-11 8.577676E+0 1.000000E-2 1.000000E+0
1.600000E-6 1.360437E-5 2.176700E-11 8.502733E+0 1.000000E-2 1.000000E+0
1.700000E-6 1.433861E-5 2.437564E-11 8.434477E+0 1.000000E-2 1.000000E+0
1.800000E-6 1.508164E-5 2.714695E-11 8.378689E+0 1.000000E-2 1.000000E+0
1.900000E-6 1.583036E-5 3.007768E-11 8.331767E+0 1.000000E-2 1.000000E+0
