GPIB0::10::INSTR
List Sweep
Sweep_type: LIST   
Abort_on_compliance: TRUE 

Autorange: yes   
Man/SelectedRange: 100mV   
EnableDigitalFilter: no  
FilterType: Moving   
FilterCount 10.00000   
FilterWindow(Percent): 1.00000E-2   
EnableAnalogFilter: no    
NPLCs: 2.000000

Internal_Temperature_K2128A_[°C]: 26.46  
TCAL_K2128A_[°C]: 30.38











Current Voltage Power Resistance SourceDelay VoltageLimit
2.000000E-6 2.626768E-5 5.253537E-11 1.313384E+1 1.000000E-2 1.000000E+0
2.100000E-6 2.727313E-5 5.727357E-11 1.298720E+1 1.000000E-2 1.000000E+0
2.200000E-6 2.832666E-5 6.231865E-11 1.287575E+1 1.000000E-2 1.000000E+0
2.300000E-6 2.935382E-5 6.751378E-11 1.276253E+1 1.000000E-2 1.000000E+0
2.400000E-6 3.039002E-5 7.293606E-11 1.266251E+1 1.000000E-2 1.000000E+0
2.500000E-6 3.137840E-5 7.844601E-11 1.255136E+1 1.000000E-2 1.000000E+0
2.600000E-6 3.241616E-5 8.428203E-11 1.246776E+1 1.000000E-2 1.000000E+0
2.700000E-6 3.344306E-5 9.029627E-11 1.238632E+1 1.000000E-2 1.000000E+0
2.800000E-6 3.452969E-5 9.668312E-11 1.233203E+1 1.000000E-2 1.000000E+0
2.900000E-6 3.553384E-5 1.030481E-10 1.225305E+1 1.000000E-2 1.000000E+0
3.000000E-6 3.655324E-5 1.096597E-10 1.218441E+1 1.000000E-2 1.000000E+0
3.100000E-6 3.761737E-5 1.166138E-10 1.213464E+1 1.000000E-2 1.000000E+0
3.200000E-6 3.862695E-5 1.236062E-10 1.207092E+1 1.000000E-2 1.000000E+0
3.300000E-6 3.965799E-5 1.308714E-10 1.201757E+1 1.000000E-2 1.000000E+0
3.400000E-6 4.070299E-5 1.383902E-10 1.197147E+1 1.000000E-2 1.000000E+0
3.500000E-6 4.174617E-5 1.461116E-10 1.192748E+1 1.000000E-2 1.000000E+0
3.600000E-6 4.278316E-5 1.540194E-10 1.188421E+1 1.000000E-2 1.000000E+0
3.700000E-6 4.379868E-5 1.620551E-10 1.183748E+1 1.000000E-2 1.000000E+0
3.800000E-6 4.482843E-5 1.703480E-10 1.179696E+1 1.000000E-2 1.000000E+0
3.900000E-6 4.584034E-5 1.787773E-10 1.175393E+1 1.000000E-2 1.000000E+0
4.000000E-6 4.688250E-5 1.875300E-10 1.172062E+1 1.000000E-2 1.000000E+0
4.100000E-6 4.789078E-5 1.963522E-10 1.168068E+1 1.000000E-2 1.000000E+0
4.200000E-6 4.893423E-5 2.055238E-10 1.165101E+1 1.000000E-2 1.000000E+0
4.300000E-6 4.995415E-5 2.148028E-10 1.161724E+1 1.000000E-2 1.000000E+0
4.400000E-6 5.101647E-5 2.244725E-10 1.159465E+1 1.000000E-2 1.000000E+0
4.500000E-6 5.201519E-5 2.340684E-10 1.155893E+1 1.000000E-2 1.000000E+0
4.600000E-6 5.307312E-5 2.441363E-10 1.153763E+1 1.000000E-2 1.000000E+0
4.700000E-6 5.406537E-5 2.541073E-10 1.150327E+1 1.000000E-2 1.000000E+0
4.800000E-6 5.512511E-5 2.646005E-10 1.148440E+1 1.000000E-2 1.000000E+0
4.900000E-6 5.616571E-5 2.752120E-10 1.146239E+1 1.000000E-2 1.000000E+0
5.000000E-6 5.719520E-5 2.859760E-10 1.143904E+1 1.000000E-2 1.000000E+0
5.100000E-6 5.821900E-5 2.969169E-10 1.141549E+1 1.000000E-2 1.000000E+0
5.200000E-6 5.925572E-5 3.081298E-10 1.139533E+1 1.000000E-2 1.000000E+0
5.300000E-6 6.029658E-5 3.195719E-10 1.137671E+1 1.000000E-2 1.000000E+0
5.400000E-6 6.131211E-5 3.310854E-10 1.135409E+1 1.000000E-2 1.000000E+0
5.500000E-6 6.233824E-5 3.428603E-10 1.133422E+1 1.000000E-2 1.000000E+0
5.600000E-6 6.339513E-5 3.550127E-10 1.132056E+1 1.000000E-2 1.000000E+0
5.700000E-6 6.443366E-5 3.672719E-10 1.130415E+1 1.000000E-2 1.000000E+0
5.800000E-6 6.545074E-5 3.796143E-10 1.128461E+1 1.000000E-2 1.000000E+0
5.900000E-6 6.651228E-5 3.924225E-10 1.127327E+1 1.000000E-2 1.000000E+0
6.000000E-6 6.751618E-5 4.050971E-10 1.125270E+1 1.000000E-2 1.000000E+0
6.100000E-6 6.853506E-5 4.180639E-10 1.123526E+1 1.000000E-2 1.000000E+0
6.200000E-6 6.955808E-5 4.312601E-10 1.121905E+1 1.000000E-2 1.000000E+0
6.300000E-6 7.057516E-5 4.446235E-10 1.120241E+1 1.000000E-2 1.000000E+0
6.400000E-6 7.161913E-5 4.583624E-10 1.119049E+1 1.000000E-2 1.000000E+0
6.500000E-6 7.269592E-5 4.725235E-10 1.118399E+1 1.000000E-2 1.000000E+0
6.600000E-6 7.369516E-5 4.863881E-10 1.116593E+1 1.000000E-2 1.000000E+0
6.700000E-6 7.472258E-5 5.006413E-10 1.115262E+1 1.000000E-2 1.000000E+0
6.800000E-6 7.573888E-5 5.150244E-10 1.113807E+1 1.000000E-2 1.000000E+0
6.900000E-6 7.679500E-5 5.298855E-10 1.112971E+1 1.000000E-2 1.000000E+0
7.000000E-6 7.782655E-5 5.447859E-10 1.111808E+1 1.000000E-2 1.000000E+0
7.100000E-6 7.887931E-5 5.600431E-10 1.110976E+1 1.000000E-2 1.000000E+0
7.200000E-6 7.988216E-5 5.751516E-10 1.109474E+1 1.000000E-2 1.000000E+0
7.300000E-6 8.091604E-5 5.906871E-10 1.108439E+1 1.000000E-2 1.000000E+0
7.400000E-6 8.193571E-5 6.063242E-10 1.107239E+1 1.000000E-2 1.000000E+0
7.500000E-6 8.298743E-5 6.224057E-10 1.106499E+1 1.000000E-2 1.000000E+0
7.600000E-6 8.401924E-5 6.385462E-10 1.105516E+1 1.000000E-2 1.000000E+0
7.700000E-6 8.504743E-5 6.548652E-10 1.104512E+1 1.000000E-2 1.000000E+0
7.800000E-6 8.605417E-5 6.712225E-10 1.103259E+1 1.000000E-2 1.000000E+0
7.900000E-6 8.712088E-5 6.882550E-10 1.102796E+1 1.000000E-2 1.000000E+0
8.000000E-6 8.814753E-5 7.051802E-10 1.101844E+1 1.000000E-2 1.000000E+0
8.100000E-6 8.919511E-5 7.224804E-10 1.101174E+1 1.000000E-2 1.000000E+0
8.200000E-6 9.020417E-5 7.396742E-10 1.100051E+1 1.000000E-2 1.000000E+0
8.300000E-6 9.123883E-5 7.572823E-10 1.099263E+1 1.000000E-2 1.000000E+0
8.400000E-6 9.224117E-5 7.748258E-10 1.098109E+1 1.000000E-2 1.000000E+0
8.500000E-6 9.328462E-5 7.929192E-10 1.097466E+1 1.000000E-2 1.000000E+0
8.600000E-6 9.431695E-5 8.111257E-10 1.096709E+1 1.000000E-2 1.000000E+0
8.700000E-6 9.537306E-5 8.297456E-10 1.096242E+1 1.000000E-2 1.000000E+0
8.800000E-6 9.639428E-5 8.482696E-10 1.095389E+1 1.000000E-2 1.000000E+0
8.900000E-6 9.739300E-5 8.667977E-10 1.094303E+1 1.000000E-2 1.000000E+0
9.000000E-6 9.845170E-5 8.860653E-10 1.093908E+1 1.000000E-2 1.000000E+0
9.100000E-6 9.948454E-5 9.053094E-10 1.093237E+1 1.000000E-2 1.000000E+0
9.200000E-6 1.005122E-4 9.247124E-10 1.092524E+1 1.000000E-2 1.000000E+0
9.300000E-6 1.015156E-4 9.440950E-10 1.091566E+1 1.000000E-2 1.000000E+0
9.400000E-6 1.025634E-4 9.640963E-10 1.091100E+1 1.000000E-2 1.000000E+0
9.500000E-6 1.036374E-4 9.845552E-10 1.090920E+1 1.000000E-2 1.000000E+0
9.600000E-6 1.046472E-4 1.004613E-9 1.090075E+1 1.000000E-2 1.000000E+0
9.700000E-6 1.056682E-4 1.024981E-9 1.089363E+1 1.000000E-2 1.000000E+0
9.800000E-6 1.067028E-4 1.045688E-9 1.088804E+1 1.000000E-2 1.000000E+0
9.900000E-6 1.077222E-4 1.066450E-9 1.088103E+1 1.000000E-2 1.000000E+0
1.000000E-5 1.087789E-4 1.087789E-9 1.087789E+1 1.000000E-2 1.000000E+0
9.000000E-6 9.844472E-5 8.860025E-10 1.093830E+1 1.000000E-2 1.000000E+0
8.000000E-6 8.816097E-5 7.052878E-10 1.102012E+1 1.000000E-2 1.000000E+0
7.000000E-6 7.781854E-5 5.447298E-10 1.111693E+1 1.000000E-2 1.000000E+0
6.000000E-6 6.751928E-5 4.051157E-10 1.125321E+1 1.000000E-2 1.000000E+0
5.000000E-6 5.719416E-5 2.859708E-10 1.143883E+1 1.000000E-2 1.000000E+0
4.000000E-6 4.687112E-5 1.874845E-10 1.171778E+1 1.000000E-2 1.000000E+0
3.000000E-6 3.654885E-5 1.096466E-10 1.218295E+1 1.000000E-2 1.000000E+0
2.000000E-6 2.624830E-5 5.249659E-11 1.312415E+1 1.000000E-2 1.000000E+0
1.000000E-6 1.594929E-5 1.594929E-11 1.594929E+1 1.000000E-2 1.000000E+0
0.000000E+0 5.629610E-6 0.000000E+0 0.000000E+0 1.000000E-2 1.000000E+0
