GPIB0::10::INSTR
List Sweep
Sweep_type: LIST   
Abort_on_compliance: TRUE 

Autorange: yes   
Man/SelectedRange: 100mV   
EnableDigitalFilter: no  
FilterType: Moving   
FilterCount 10.00000   
FilterWindow(Percent): 1.00000E-2   
EnableAnalogFilter: no    
NPLCs: 2.000000

Internal_Temperature_K2128A_[°C]: 26.53  
TCAL_K2128A_[°C]: 30.38











Current Voltage Power Resistance SourceDelay VoltageLimit
2.000000E-6 2.592306E-5 5.184612E-11 1.296153E+1 1.000000E-2 1.000000E+0
2.100000E-6 2.692928E-5 5.655148E-11 1.282347E+1 1.000000E-2 1.000000E+0
2.200000E-6 2.797893E-5 6.155365E-11 1.271770E+1 1.000000E-2 1.000000E+0
2.300000E-6 2.900066E-5 6.670152E-11 1.260898E+1 1.000000E-2 1.000000E+0
2.400000E-6 2.998723E-5 7.196935E-11 1.249468E+1 1.000000E-2 1.000000E+0
2.500000E-6 3.099733E-5 7.749332E-11 1.239893E+1 1.000000E-2 1.000000E+0
2.600000E-6 3.201776E-5 8.324619E-11 1.231452E+1 1.000000E-2 1.000000E+0
2.700000E-6 3.300847E-5 8.912287E-11 1.222536E+1 1.000000E-2 1.000000E+0
2.800000E-6 3.403408E-5 9.529542E-11 1.215503E+1 1.000000E-2 1.000000E+0
2.900000E-6 3.501729E-5 1.015501E-10 1.207493E+1 1.000000E-2 1.000000E+0
3.000000E-6 3.605712E-5 1.081713E-10 1.201904E+1 1.000000E-2 1.000000E+0
3.100000E-6 3.710884E-5 1.150374E-10 1.197059E+1 1.000000E-2 1.000000E+0
3.200000E-6 3.809902E-5 1.219169E-10 1.190595E+1 1.000000E-2 1.000000E+0
3.300000E-6 3.906853E-5 1.289262E-10 1.183895E+1 1.000000E-2 1.000000E+0
3.400000E-6 4.009750E-5 1.363315E-10 1.179338E+1 1.000000E-2 1.000000E+0
3.500000E-6 4.110967E-5 1.438838E-10 1.174562E+1 1.000000E-2 1.000000E+0
3.600000E-6 4.211537E-5 1.516153E-10 1.169871E+1 1.000000E-2 1.000000E+0
3.700000E-6 4.312857E-5 1.595757E-10 1.165637E+1 1.000000E-2 1.000000E+0
3.800000E-6 4.414642E-5 1.677564E-10 1.161748E+1 1.000000E-2 1.000000E+0
3.900000E-6 4.516117E-5 1.761286E-10 1.157979E+1 1.000000E-2 1.000000E+0
4.000000E-6 4.617670E-5 1.847068E-10 1.154418E+1 1.000000E-2 1.000000E+0
4.100000E-6 4.715965E-5 1.933546E-10 1.150235E+1 1.000000E-2 1.000000E+0
4.200000E-6 4.816044E-5 2.022738E-10 1.146677E+1 1.000000E-2 1.000000E+0
4.300000E-6 4.922379E-5 2.116623E-10 1.144739E+1 1.000000E-2 1.000000E+0
4.400000E-6 5.019873E-5 2.208744E-10 1.140880E+1 1.000000E-2 1.000000E+0
4.500000E-6 5.121167E-5 2.304525E-10 1.138037E+1 1.000000E-2 1.000000E+0
4.600000E-6 5.224452E-5 2.403248E-10 1.135750E+1 1.000000E-2 1.000000E+0
4.700000E-6 5.325074E-5 2.502785E-10 1.132994E+1 1.000000E-2 1.000000E+0
4.800000E-6 5.428074E-5 2.605476E-10 1.130849E+1 1.000000E-2 1.000000E+0
4.900000E-6 5.526602E-5 2.708035E-10 1.127878E+1 1.000000E-2 1.000000E+0
5.000000E-6 5.625905E-5 2.812953E-10 1.125181E+1 1.000000E-2 1.000000E+0
5.100000E-6 5.729500E-5 2.922045E-10 1.123431E+1 1.000000E-2 1.000000E+0
5.200000E-6 5.833509E-5 3.033425E-10 1.121829E+1 1.000000E-2 1.000000E+0
5.300000E-6 5.931881E-5 3.143897E-10 1.119223E+1 1.000000E-2 1.000000E+0
5.400000E-6 6.034649E-5 3.258710E-10 1.117528E+1 1.000000E-2 1.000000E+0
5.500000E-6 6.133823E-5 3.373603E-10 1.115241E+1 1.000000E-2 1.000000E+0
5.600000E-6 6.236280E-5 3.492317E-10 1.113622E+1 1.000000E-2 1.000000E+0
5.700000E-6 6.337006E-5 3.612093E-10 1.111755E+1 1.000000E-2 1.000000E+0
5.800000E-6 6.437653E-5 3.733839E-10 1.109940E+1 1.000000E-2 1.000000E+0
5.900000E-6 6.538560E-5 3.857750E-10 1.108230E+1 1.000000E-2 1.000000E+0
6.000000E-6 6.640138E-5 3.984083E-10 1.106690E+1 1.000000E-2 1.000000E+0
6.100000E-6 6.744069E-5 4.113882E-10 1.105585E+1 1.000000E-2 1.000000E+0
6.200000E-6 6.843760E-5 4.243131E-10 1.103832E+1 1.000000E-2 1.000000E+0
6.300000E-6 6.946269E-5 4.376150E-10 1.102582E+1 1.000000E-2 1.000000E+0
6.400000E-6 7.044642E-5 4.508571E-10 1.100725E+1 1.000000E-2 1.000000E+0
6.500000E-6 7.145703E-5 4.644707E-10 1.099339E+1 1.000000E-2 1.000000E+0
6.600000E-6 7.246971E-5 4.783001E-10 1.098026E+1 1.000000E-2 1.000000E+0
6.700000E-6 7.352428E-5 4.926127E-10 1.097377E+1 1.000000E-2 1.000000E+0
6.800000E-6 7.451705E-5 5.067160E-10 1.095839E+1 1.000000E-2 1.000000E+0
6.900000E-6 7.552586E-5 5.211284E-10 1.094578E+1 1.000000E-2 1.000000E+0
7.000000E-6 7.651475E-5 5.356033E-10 1.093068E+1 1.000000E-2 1.000000E+0
7.100000E-6 7.751477E-5 5.503548E-10 1.091757E+1 1.000000E-2 1.000000E+0
7.200000E-6 7.852099E-5 5.653511E-10 1.090569E+1 1.000000E-2 1.000000E+0
7.300000E-6 7.956133E-5 5.807977E-10 1.089881E+1 1.000000E-2 1.000000E+0
7.400000E-6 8.058022E-5 5.962936E-10 1.088922E+1 1.000000E-2 1.000000E+0
7.500000E-6 8.158902E-5 6.119177E-10 1.087854E+1 1.000000E-2 1.000000E+0
7.600000E-6 8.260325E-5 6.277847E-10 1.086885E+1 1.000000E-2 1.000000E+0
7.700000E-6 8.363222E-5 6.439681E-10 1.086133E+1 1.000000E-2 1.000000E+0
7.800000E-6 8.461879E-5 6.600266E-10 1.084856E+1 1.000000E-2 1.000000E+0
7.900000E-6 8.564750E-5 6.766153E-10 1.084146E+1 1.000000E-2 1.000000E+0
8.000000E-6 8.661856E-5 6.929485E-10 1.082732E+1 1.000000E-2 1.000000E+0
8.100000E-6 8.763667E-5 7.098570E-10 1.081934E+1 1.000000E-2 1.000000E+0
8.200000E-6 8.868167E-5 7.271897E-10 1.081484E+1 1.000000E-2 1.000000E+0
8.300000E-6 8.969771E-5 7.444910E-10 1.080695E+1 1.000000E-2 1.000000E+0
8.400000E-6 9.069514E-5 7.618392E-10 1.079704E+1 1.000000E-2 1.000000E+0
8.500000E-6 9.166491E-5 7.791517E-10 1.078411E+1 1.000000E-2 1.000000E+0
8.600000E-6 9.269594E-5 7.971851E-10 1.077860E+1 1.000000E-2 1.000000E+0
8.700000E-6 9.371948E-5 8.153595E-10 1.077235E+1 1.000000E-2 1.000000E+0
8.800000E-6 9.476448E-5 8.339275E-10 1.076869E+1 1.000000E-2 1.000000E+0
8.900000E-6 9.575002E-5 8.521752E-10 1.075843E+1 1.000000E-2 1.000000E+0
9.000000E-6 9.677020E-5 8.709318E-10 1.075224E+1 1.000000E-2 1.000000E+0
9.100000E-6 9.777047E-5 8.897113E-10 1.074401E+1 1.000000E-2 1.000000E+0
9.200000E-6 9.879504E-5 9.089144E-10 1.073859E+1 1.000000E-2 1.000000E+0
9.300000E-6 9.979376E-5 9.280820E-10 1.073051E+1 1.000000E-2 1.000000E+0
9.400000E-6 1.008002E-4 9.475223E-10 1.072343E+1 1.000000E-2 1.000000E+0
9.500000E-6 1.017907E-4 9.670115E-10 1.071481E+1 1.000000E-2 1.000000E+0
9.600000E-6 1.028538E-4 9.873963E-10 1.071394E+1 1.000000E-2 1.000000E+0
9.700000E-6 1.038308E-4 1.007159E-9 1.070421E+1 1.000000E-2 1.000000E+0
9.800000E-6 1.048685E-4 1.027712E-9 1.070087E+1 1.000000E-2 1.000000E+0
9.900000E-6 1.058683E-4 1.048096E-9 1.069377E+1 1.000000E-2 1.000000E+0
1.000000E-5 1.068800E-4 1.068800E-9 1.068800E+1 1.000000E-2 1.000000E+0
9.000000E-6 9.672935E-5 8.705641E-10 1.074771E+1 1.000000E-2 1.000000E+0
8.000000E-6 8.665346E-5 6.932277E-10 1.083168E+1 1.000000E-2 1.000000E+0
7.000000E-6 7.655509E-5 5.358856E-10 1.093644E+1 1.000000E-2 1.000000E+0
6.000000E-6 6.642698E-5 3.985619E-10 1.107116E+1 1.000000E-2 1.000000E+0
5.000000E-6 5.631334E-5 2.815667E-10 1.126267E+1 1.000000E-2 1.000000E+0
4.000000E-6 4.617541E-5 1.847016E-10 1.154385E+1 1.000000E-2 1.000000E+0
3.000000E-6 3.607263E-5 1.082179E-10 1.202421E+1 1.000000E-2 1.000000E+0
2.000000E-6 2.597658E-5 5.195316E-11 1.298829E+1 1.000000E-2 1.000000E+0
1.000000E-6 1.585312E-5 1.585312E-11 1.585312E+1 1.000000E-2 1.000000E+0
0.000000E+0 5.733025E-6 0.000000E+0 0.000000E+0 1.000000E-2 1.000000E+0
