  Title : pmtdetect_1000v				
  Version : 1 725				
  Revision : 10 bits ADC				
  Date : 09-07-2023				
  Time : 13:09:15				
  Author : Unknown				
  Company : Unknown				
  Contents :				
  				
*BLOCK 1	lfd		Maximum	1796
2	1		meanNoise	2,656387665
3	2		SNR	676,106136
2	3			
2	4			
4	5			
0	6			
0	7			
4	8			
1	9			
4	10			
2	11			
1	12			
0	13			
1	14			
3	15			
3	16			
2	17			
2	18			
0	19			
2	20			
3	21			
2	22			
2	23			
2	24			
1	25			
3	26			
4	27			
3	28			
7	29			
3	30			
6	31			
1	32			
3	33			
2	34			
3	35			
3	36			
3	37			
2	38			
2	39			
2	40			
1	41			
2	42			
3	43			
3	44			
2	45			
4	46			
3	47			
3	48			
3	49			
4	50			
4	51			
0	52			
1	53			
4	54			
1	55			
2	56			
3	57			
1	58			
4	59			
3	60			
4	61			
0	62			
3	63			
4	64			
3	65			
6	66			
6	67			
8	68			
4	69			
9	70			
9	71			
15	72			
13	73			
20	74			
24	75			
38	76			
37	77			
61	78			
71	79			
96	80			
128	81			
167	82			
233	83			
260	84			
424	85			
518	86			
685	87			
923	88			
1120	89			
1408	90			
1581	91			
1666	92			
1764	93			
1773	94			
1677	95			
1573	96			
1349	97			
1171	98			
994	99			
816	100			
683	101			
550	102			
458	103			
408	104			
311	105			
268	106			
217	107			
175	108			
145	109			
146	110			
117	111			
116	112			
79	113			
84	114			
68	115			
76	116			
55	117			
65	118			
57	119			
48	120			
45	121			
54	122			
64	123			
56	124			
50	125			
42	126			
47	127			
56	128			
48	129			
62	130			
58	131			
48	132			
41	133			
43	134			
49	135			
39	136			
36	137			
35	138			
26	139			
26	140			
29	141			
19	142			
24	143			
21	144			
33	145			
16	146			
27	147			
20	148			
14	149			
18	150			
15	151			
13	152			
8	153			
10	154			
9	155			
14	156			
19	157			
6	158			
12	159			
8	160			
7	161			
9	162			
9	163			
4	164			
9	165			
5	166			
9	167			
7	168			
9	169			
7	170			
4	171			
5	172			
3	173			
4	174			
5	175			
5	176			
6	177			
7	178			
3	179			
6	180			
5	181			
2	182			
1	183			
6	184			
5	185			
4	186			
4	187			
3	188			
4	189			
4	190			
2	191			
2	192			
3	193			
5	194			
3	195			
8	196			
4	197			
2	198			
3	199			
5	200			
5	201			
2	202			
5	203			
8	204			
3	205			
6	206			
1	207			
3	208			
7	209			
3	210			
0	211			
3	212			
4	213			
4	214			
6	215			
5	216			
2	217			
2	218			
2	219			
6	220			
3	221			
1	222			
7	223			
4	224			
6	225			
2	226			
4	227			
5	228			
1	229			
2	230			
0	231			
7	232			
0	233			
1	234			
3	235			
3	236			
10	237			
5	238			
7	239			
5	240			
6	241			
4	242			
7	243			
2	244			
5	245			
4	246			
4	247			
5	248			
2	249			
1	250			
5	251			
3	252			
1	253			
7	254			
2	255			
7	256			
3	257			
3	258			
1	259			
7	260			
5	261			
2	262			
3	263			
5	264			
7	265			
4	266			
1	267			
2	268			
1	269			
4	270			
4	271			
3	272			
5	273			
2	274			
3	275			
4	276			
3	277			
2	278			
1	279			
5	280			
3	281			
2	282			
6	283			
3	284			
5	285			
2	286			
3	287			
3	288			
5	289			
3	290			
6	291			
1	292			
3	293			
3	294			
2	295			
4	296			
1	297			
2	298			
4	299			
3	300			
4	301			
5	302			
3	303			
4	304			
3	305			
3	306			
1	307			
3	308			
4	309			
2	310			
3	311			
1	312			
5	313			
2	314			
3	315			
4	316			
1	317			
4	318			
4	319			
4	320			
2	321			
2	322			
3	323			
4	324			
1	325			
6	326			
2	327			
3	328			
3	329			
7	330			
4	331			
5	332			
3	333			
2	334			
1	335			
5	336			
2	337			
2	338			
4	339			
2	340			
1	341			
3	342			
1	343			
4	344			
4	345			
3	346			
2	347			
6	348			
2	349			
2	350			
6	351			
1	352			
2	353			
0	354			
5	355			
3	356			
0	357			
1	358			
3	359			
1	360			
0	361			
3	362			
6	363			
3	364			
4	365			
2	366			
3	367			
3	368			
5	369			
5	370			
2	371			
1	372			
0	373			
1	374			
2	375			
3	376			
2	377			
2	378			
4	379			
4	380			
2	381			
3	382			
3	383			
4	384			
4	385			
1	386			
5	387			
2	388			
3	389			
8	390			
2	391			
5	392			
1	393			
4	394			
2	395			
5	396			
5	397			
5	398			
4	399			
1	400			
2	401			
2	402			
2	403			
4	404			
2	405			
3	406			
3	407			
2	408			
3	409			
3	410			
1	411			
1	412			
1	413			
0	414			
4	415			
1	416			
3	417			
2	418			
1	419			
0	420			
2	421			
2	422			
4	423			
2	424			
3	425			
0	426			
2	427			
4	428			
4	429			
4	430			
0	431			
1	432			
5	433			
3	434			
2	435			
3	436			
2	437			
1	438			
1	439			
4	440			
10	441			
3	442			
2	443			
3	444			
2	445			
3	446			
3	447			
1	448			
3	449			
2	450			
3	451			
4	452			
1	453			
2	454			
2	455			
2	456			
1	457			
3	458			
3	459			
3	460			
2	461			
2	462			
6	463			
4	464			
4	465			
0	466			
2	467			
0	468			
3	469			
1	470			
2	471			
3	472			
2	473			
3	474			
1	475			
1	476			
2	477			
2	478			
2	479			
1	480			
1	481			
2	482			
3	483			
2	484			
3	485			
2	486			
2	487			
2	488			
2	489			
2	490			
2	491			
1	492			
2	493			
1	494			
1	495			
1	496			
3	497			
6	498			
1	499			
2	500			
3	501			
2	502			
7	503			
1	504			
1	505			
3	506			
1	507			
2	508			
1	509			
0	510			
2	511			
2	512			
2	513			
2	514			
2	515			
5	516			
4	517			
2	518			
2	519			
5	520			
1	521			
3	522			
3	523			
0	524			
3	525			
5	526			
4	527			
5	528			
3	529			
5	530			
4	531			
2	532			
3	533			
1	534			
4	535			
3	536			
4	537			
1	538			
0	539			
2	540			
3	541			
0	542			
0	543			
1	544			
2	545			
1	546			
4	547			
6	548			
4	549			
3	550			
3	551			
5	552			
0	553			
5	554			
2	555			
1	556			
0	557			
1	558			
2	559			
2	560			
1	561			
3	562			
0	563			
1	564			
1	565			
1	566			
1	567			
0	568			
3	569			
0	570			
3	571			
3	572			
4	573			
1	574			
2	575			
4	576			
2	577			
3	578			
3	579			
2	580			
2	581			
2	582			
3	583			
1	584			
1	585			
2	586			
3	587			
5	588			
3	589			
1	590			
2	591			
3	592			
6	593			
1	594			
4	595			
3	596			
1	597			
2	598			
1	599			
1	600			
2	601			
2	602			
1	603			
1	604			
5	605			
4	606			
1	607			
3	608			
5	609			
1	610			
2	611			
1	612			
1	613			
5	614			
2	615			
2	616			
1	617			
1	618			
1	619			
4	620			
1	621			
3	622			
1	623			
2	624			
8	625			
1	626			
1	627			
4	628			
1	629			
3	630			
1	631			
1	632			
1	633			
3	634			
2	635			
1	636			
0	637			
1	638			
3	639			
3	640			
2	641			
5	642			
3	643			
2	644			
2	645			
2	646			
0	647			
6	648			
1	649			
1	650			
0	651			
2	652			
3	653			
3	654			
5	655			
3	656			
1	657			
3	658			
4	659			
1	660			
3	661			
0	662			
1	663			
1	664			
1	665			
4	666			
0	667			
2	668			
3	669			
1	670			
4	671			
1	672			
2	673			
1	674			
3	675			
2	676			
1	677			
5	678			
0	679			
4	680			
2	681			
2	682			
3	683			
2	684			
1	685			
2	686			
3	687			
1	688			
3	689			
1	690			
1	691			
1	692			
3	693			
0	694			
1	695			
0	696			
0	697			
5	698			
0	699			
0	700			
5	701			
3	702			
5	703			
3	704			
3	705			
3	706			
4	707			
2	708			
5	709			
1	710			
3	711			
3	712			
0	713			
1	714			
2	715			
4	716			
5	717			
2	718			
1	719			
1	720			
2	721			
1	722			
0	723			
5	724			
3	725			
1	726			
3	727			
5	728			
3	729			
0	730			
0	731			
2	732			
3	733			
1	734			
1	735			
3	736			
2	737			
5	738			
3	739			
5	740			
4	741			
2	742			
3	743			
0	744			
3	745			
1	746			
2	747			
1	748			
1	749			
5	750			
2	751			
3	752			
1	753			
2	754			
3	755			
1	756			
2	757			
6	758			
5	759			
3	760			
3	761			
5	762			
3	763			
0	764			
5	765			
3	766			
3	767			
3	768			
5	769			
2	770			
3	771			
1	772			
0	773			
2	774			
1	775			
3	776			
3	777			
0	778			
0	779			
1	780			
1	781			
4	782			
3	783			
0	784			
5	785			
2	786			
3	787			
4	788			
3	789			
2	790			
2	791			
2	792			
2	793			
1	794			
3	795			
5	796			
2	797			
1	798			
1	799			
3	800			
0	801			
2	802			
1	803			
1	804			
3	805			
1	806			
5	807			
0	808			
2	809			
2	810			
5	811			
1	812			
2	813			
1	814			
5	815			
2	816			
3	817			
2	818			
1	819			
1	820			
2	821			
1	822			
2	823			
2	824			
3	825			
1	826			
2	827			
3	828			
3	829			
2	830			
2	831			
0	832			
1	833			
3	834			
2	835			
2	836			
2	837			
1	838			
1	839			
3	840			
0	841			
2	842			
3	843			
3	844			
3	845			
3	846			
0	847			
1	848			
3	849			
3	850			
2	851			
1	852			
1	853			
1	854			
2	855			
2	856			
3	857			
6	858			
1	859			
1	860			
1	861			
3	862			
1	863			
0	864			
3	865			
5	866			
4	867			
0	868			
4	869			
5	870			
7	871			
4	872			
4	873			
5	874			
12	875			
11	876			
17	877			
18	878			
22	879			
23	880			
47	881			
73	882			
72	883			
90	884			
117	885			
150	886			
210	887			
244	888			
352	889			
505	890			
666	891			
848	892			
