76,12,91,4.496578690127077
77,25,90,4.521016617790811
63,9,92,4.545454545454545
78,13,84,4.569892473118279
62,13,75,4.594330400782013
81,15,108,4.618768328445747
67,13,78,4.643206256109481
67,17,104,4.667644183773215
58,10,77,4.6920821114369495
77,16,81,4.7165200391006845
61,10,74,4.740957966764419
58,11,77,4.765395894428153
52,15,82,4.789833822091887
44,15,68,4.814271749755621
63,14,67,4.838709677419355
58,15,80,4.863147605083089
54,14,72,4.887585532746823
68,6,57,4.912023460410557
51,13,75,4.936461388074291
55,12,70,4.9608993157380255
63,7,67,4.9853372434017595
62,20,64,5.009775171065494
49,11,58,5.034213098729228
59,10,64,5.058651026392962
44,11,65,5.083088954056696
48,11,62,5.10752688172043
46,12,57,5.131964809384164
59,14,58,5.156402737047898
40,7,65,5.180840664711632
43,12,57,5.205278592375366
36,10,57,5.2297165200391005
46,13,54,5.254154447702835
35,10,51,5.278592375366569
45,10,57,5.303030303030303
32,9,46,5.327468230694037
32,8,54,5.351906158357771
42,6,42,5.376344086021505
47,9,42,5.400782013685239
45,10,50,5.425219941348973
29,12,61,5.449657869012707
45,12,44,5.474095796676441
40,12,55,5.4985337243401755
29,16,53,5.52297165200391
40,8,39,5.547409579667644
33,13,28,5.571847507331378
39,11,45,5.596285434995112
40,13,54,5.620723362658846
41,12,42,5.64516129032258
44,10,40,5.669599217986314
33,11,40,5.694037145650048
41,12,38,5.718475073313782
37,7,51,5.742913000977517
40,6,52,5.767350928641251
38,10,40,5.7917888563049855
31,9,46,5.81622678396872
32,10,36,5.840664711632454
38,7,40,5.865102639296188
29,7,35,5.889540566959922
34,6,38,5.913978494623656
42,13,42,5.93841642228739
27,8,37,5.962854349951124
35,17,44,5.987292277614858
31,10,36,6.011730205278592
26,8,36,6.0361681329423265
33,11,27,6.0606060606060606
24,3,32,6.085043988269795
34,8,29,6.109481915933529
29,8,36,6.133919843597263
32,9,29,6.158357771260997
28,8,32,6.182795698924731
28,7,34,6.207233626588465
25,14,30,6.231671554252199
31,10,31,6.256109481915933
31,12,29,6.280547409579667
32,8,35,6.3049853372434015
34,11,30,6.329423264907136
31,12,21,6.35386119257087
32,15,42,6.378299120234604
22,14,34,6.402737047898338
34,11,26,6.427174975562072
34,9,39,6.451612903225806
22,5,33,6.47605083088954
32,10,33,6.500488758553274
24,11,24,6.524926686217008
26,11,34,6.549364613880742
28,8,30,6.5738025415444765
31,9,35,6.598240469208211
33,12,33,6.622678396871945
30,13,34,6.647116324535679
39,6,46,6.671554252199413
34,7,26,6.695992179863147
30,3,23,6.720430107526881
21,10,24,6.744868035190615
22,6,25,6.769305962854349
20,11,32,6.793743890518084
16,11,31,6.818181818181818
22,9,26,6.842619745845552
23,10,23,6.8670576735092865
18,11,32,6.891495601173021
22,11,31,6.915933528836755
24,7,29,6.940371456500489
30,6,28,6.964809384164223
28,7,30,6.989247311827957
19,5,29,7.013685239491691
39,12,34,7.038123167155425
30,9,25,7.062561094819159
31,5,22,7.086999022482893
27,10,43,7.1114369501466275
26,10,26,7.135874877810362
20,7,35,7.160312805474096
28,6,21,7.18475073313783
33,7,29,7.209188660801564
21,8,40,7.233626588465298
23,8,34,7.258064516129032
30,14,24,7.282502443792766
23,7,15,7.3069403714565
24,9,17,7.331378299120234
29,4,29,7.355816226783968
23,7,29,7.3802541544477025
24,10,30,7.404692082111437
21,7,33,7.429130009775171
22,9,21,7.453567937438905
15,7,24,7.478005865102639
23,10,23,7.502443792766373
24,8,28,7.526881720430107
27,11,26,7.551319648093841
18,10,19,7.575757575757575
21,14,21,7.600195503421309
17,11,28,7.624633431085043
26,11,20,7.6490713587487775
19,7,26,7.673509286412512
16,8,24,7.697947214076246
28,8,24,7.72238514173998
27,6,32,7.746823069403714
15,8,25,7.771260997067448
13,8,18,7.795698924731182
26,9,30,7.820136852394917
23,5,20,7.844574780058651
27,8,20,7.869012707722385
23,12,22,7.893450635386119
17,13,22,7.9178885630498534
16,6,28,7.9423264907135875
19,9,24,7.966764418377322
22,8,20,7.991202346041056
22,5,14,8.01564027370479
25,12,13,8.040078201368523
15,10,25,8.064516129032258
21,11,21,8.088954056695991
19,6,32,8.113391984359726
28,7,25,8.13782991202346
20,5,15,8.162267839687194
20,13,24,8.186705767350928
28,5,21,8.211143695014663
31,9,24,8.235581622678396
19,13,19,8.26001955034213
16,14,15,8.284457478005864
19,5,19,8.308895405669599
21,10,24,8.333333333333332
15,7,20,8.357771260997067
22,5,23,8.382209188660802
29,3,25,8.406647116324535
18,5,17,8.43108504398827
22,7,24,8.455522971652004
17,4,25,8.479960899315738
19,10,30,8.504398826979472
15,10,20,8.528836754643207
19,8,20,8.55327468230694
14,14,16,8.577712609970675
18,8,16,8.602150537634408
19,6,24,8.626588465298143
20,3,22,8.651026392961876
14,9,32,8.675464320625611
20,3,24,8.699902248289344
19,6,20,8.72434017595308
19,7,19,8.748778103616813
15,8,20,8.773216031280548
17,12,15,8.79765395894428
16,8,18,8.822091886608016
15,7,23,8.846529814271749
18,6,13,8.870967741935484
31,3,22,8.895405669599217
19,8,26,8.919843597262952
10,4,21,8.944281524926685
20,12,22,8.96871945259042
17,12,26,8.993157380254154
12,9,16,9.017595307917889
21,3,20,9.042033235581622
17,7,18,9.066471163245357
15,6,19,9.09090909090909
18,9,17,9.115347018572825
14,5,21,9.139784946236558
21,4,24,9.164222873900293
25,9,17,9.188660801564026
18,11,15,9.213098729227761
20,4,17,9.237536656891495
15,9,12,9.26197458455523
6,8,18,9.286412512218963
17,9,22,9.310850439882698
18,5,21,9.33528836754643
18,6,18,9.359726295210166
16,9,16,9.384164222873899
24,8,16,9.408602150537634
10,5,9,9.433040078201369
19,6,26,9.457478005865102
15,7,22,9.481915933528837
10,9,14,9.50635386119257
17,6,18,9.530791788856305
17,7,12,9.555229716520039
15,6,32,9.579667644183774
9,9,12,9.604105571847507
16,7,17,9.628543499511242
17,11,10,9.652981427174975
20,11,20,9.67741935483871
23,8,17,9.701857282502443
19,6,14,9.726295210166178
15,7,19,9.750733137829911
17,7,15,9.775171065493646
25,10,24,9.79960899315738
13,11,15,9.824046920821115
18,11,25,9.848484848484848
14,9,17,9.872922776148583
17,11,18,9.897360703812316
18,6,20,9.921798631476051
14,8,24,9.946236559139784
21,12,13,9.970674486803519
22,10,18,9.995112414467252
14,6,11,10.019550342130987
13,10,15,10.04398826979472
14,11,24,10.068426197458455
14,5,14,10.092864125122189
15,10,15,10.117302052785924
15,6,15,10.141739980449657
12,11,19,10.166177908113392
10,5,13,10.190615835777125
15,6,12,10.21505376344086
14,12,19,10.239491691104593
17,7,9,10.263929618768328
14,10,19,10.288367546432061
15,5,15,10.312805474095796
13,12,16,10.33724340175953
19,9,12,10.361681329423265
13,11,25,10.386119257086998
15,9,15,10.410557184750733
18,9,14,10.434995112414468
15,4,10,10.459433040078201
18,6,21,10.483870967741936
15,6,18,10.50830889540567
13,8,14,10.532746823069404
15,10,11,10.557184750733137
20,5,14,10.581622678396872
12,16,19,10.606060606060606
16,9,18,10.63049853372434
9,6,19,10.654936461388074
18,10,11,10.679374389051809
6,10,15,10.703812316715542
15,7,11,10.728250244379277
15,6,21,10.75268817204301
17,7,18,10.777126099706745
13,5,11,10.801564027370478
10,4,18,10.826001955034213
11,7,13,10.850439882697946
15,7,17,10.874877810361681
10,8,14,10.899315738025415
11,7,20,10.92375366568915
15,5,17,10.948191593352883
9,5,15,10.972629521016618
8,11,11,10.997067448680351
12,10,9,11.021505376344086
19,9,15,11.04594330400782
12,9,15,11.070381231671554
13,9,11,11.094819159335287
18,5,15,11.119257086999022
18,13,19,11.143695014662756
15,12,12,11.16813294232649
9,6,28,11.192570869990224
10,7,22,11.217008797653959
14,6,18,11.241446725317692
13,6,15,11.265884652981427
10,6,10,11.29032258064516
8,6,12,11.314760508308895
18,9,17,11.339198435972628
11,14,6,11.363636363636363
10,6,11,11.388074291300097
14,2,12,11.412512218963832
11,3,10,11.436950146627565
19,10,14,11.4613880742913
16,9,19,11.485826001955035
15,4,14,11.510263929618768
14,6,7,11.534701857282503
16,11,17,11.559139784946236
14,3,15,11.583577712609971
17,11,13,11.608015640273704
10,9,6,11.63245356793744
14,12,13,11.656891495601172
12,4,16,11.681329423264907
13,6,15,11.70576735092864
15,9,14,11.730205278592376
15,14,17,11.754643206256109
15,6,23,11.779081133919844
18,12,13,11.803519061583577
19,9,18,11.827956989247312
13,11,5,11.852394916911045
9,10,11,11.87683284457478
20,9,16,11.901270772238513
12,4,11,11.925708699902248
19,8,11,11.950146627565982
17,6,22,11.974584555229717
18,4,17,11.99902248289345
16,10,13,12.023460410557185
13,3,10,12.047898338220918
14,10,9,12.072336265884653
17,9,19,12.096774193548386
19,9,15,12.121212121212121
11,7,9,12.145650048875854
8,14,11,12.17008797653959
13,10,12,12.194525904203322
10,7,12,12.218963831867057
15,9,18,12.24340175953079
13,10,10,12.267839687194526
9,11,15,12.292277614858259
12,9,21,12.316715542521994
15,12,13,12.341153470185727
17,6,13,12.365591397849462
9,7,13,12.390029325513195
7,14,13,12.41446725317693
7,5,15,12.438905180840663
12,4,17,12.463343108504398
13,5,21,12.487781036168132
16,9,15,12.512218963831867
13,6,17,12.536656891495602
12,5,14,12.561094819159335
21,11,24,12.58553274682307
10,9,19,12.609970674486803
15,5,19,12.634408602150538
14,7,10,12.658846529814271
11,4,9,12.683284457478006
10,10,9,12.70772238514174
12,5,8,12.732160312805474
22,8,9,12.756598240469208
17,4,18,12.781036168132943
13,13,13,12.805474095796676
18,4,14,12.82991202346041
5,7,16,12.854349951124144
19,10,9,12.878787878787879
12,8,8,12.903225806451612
14,5,15,12.927663734115347
16,6,17,12.95210166177908
10,9,12,12.976539589442815
15,7,12,13.000977517106548
10,4,10,13.025415444770283
13,6,14,13.049853372434017
8,11,11,13.074291300097752
12,10,12,13.098729227761485
21,13,9,13.12316715542522
12,9,13,13.147605083088953
13,9,9,13.172043010752688
9,7,20,13.196480938416421
17,10,20,13.220918866080156
18,7,12,13.24535679374389
10,5,14,13.269794721407624
16,4,13,13.294232649071358
10,5,19,13.318670576735093
7,9,13,13.343108504398826
11,9,13,13.36754643206256
10,5,10,13.391984359726294
11,9,10,13.416422287390029
8,6,7,13.440860215053762
13,4,6,13.465298142717497
14,11,5,13.48973607038123
4,18,11,13.514173998044965
14,9,17,13.538611925708699
10,8,17,13.563049853372434
16,6,7,13.587487781036168
18,8,19,13.611925708699902
11,11,15,13.636363636363637
15,7,17,13.66080156402737
11,9,6,13.685239491691105
5,3,12,13.709677419354838
9,10,8,13.734115347018573
17,8,10,13.758553274682306
20,6,12,13.782991202346041
12,9,11,13.807429130009774
9,4,16,13.83186705767351
16,7,6,13.856304985337243
10,5,13,13.880742913000978
9,6,14,13.90518084066471
11,4,16,13.929618768328446
13,7,10,13.954056695992179
12,9,6,13.978494623655914
15,4,13,14.002932551319647
15,9,14,14.027370478983382
5,9,7,14.051808406647115
7,8,5,14.07624633431085
20,7,11,14.100684261974584
12,6,16,14.125122189638319
12,5,24,14.149560117302052
17,9,9,14.173998044965787
15,7,17,14.19843597262952
10,2,11,14.222873900293255
12,11,11,14.247311827956988
10,6,10,14.271749755620723
14,9,12,14.296187683284456
8,8,9,14.320625610948191
7,6,6,14.345063538611925
9,6,11,14.36950146627566
15,5,9,14.393939393939393
13,6,9,14.418377321603128
14,7,16,14.442815249266861
4,15,12,14.467253176930596
15,9,8,14.491691104594329
16,5,12,14.516129032258064
7,6,8,14.540566959921797
14,8,8,14.565004887585532
9,6,15,14.589442815249265
13,5,12,14.613880742913
13,9,13,14.638318670576735
13,5,18,14.662756598240469
14,14,13,14.687194525904204
8,5,18,14.711632453567937
13,6,14,14.736070381231672
8,10,13,14.760508308895405
10,11,14,14.78494623655914
11,9,7,14.809384164222873
12,8,16,14.833822091886608
9,8,12,14.858260019550341
19,6,7,14.882697947214076
12,10,11,14.90713587487781
8,6,12,14.931573802541545
12,7,9,14.956011730205278
8,5,15,14.980449657869013
8,6,9,15.004887585532746
15,9,16,15.029325513196481
16,13,6,15.053763440860214
11,7,19,15.078201368523949
7,12,12,15.102639296187682
9,8,10,15.127077223851417
8,9,5,15.15151515151515
13,6,12,15.175953079178885
3,6,11,15.200391006842619
14,8,12,15.224828934506354
9,7,16,15.249266862170087
17,7,12,15.273704789833822
11,5,8,15.298142717497555
16,8,10,15.32258064516129
13,6,15,15.347018572825023
10,11,10,15.371456500488758
7,5,17,15.395894428152491
4,4,19,15.420332355816226
6,5,13,15.44477028347996
8,8,9,15.469208211143695
8,9,8,15.493646138807428
8,12,11,15.518084066471163
11,7,8,15.542521994134896
11,3,10,15.566959921798631
3,10,9,15.591397849462364
11,5,10,15.6158357771261
11,12,7,15.640273704789834
6,8,8,15.664711632453567
19,4,12,15.689149560117302
12,6,9,15.713587487781036
10,8,10,15.73802541544477
17,11,10,15.762463343108504
15,5,11,15.786901270772239
16,11,18,15.811339198435972
16,9,16,15.835777126099707
11,9,20,15.86021505376344
11,5,11,15.884652981427175
8,5,11,15.909090909090908
9,5,14,15.933528836754643
13,6,12,15.957966764418376
7,6,13,15.982404692082111
12,8,13,16.006842619745846
15,11,15,16.03128054740958
11,5,6,16.055718475073313
16,5,5,16.080156402737046
9,8,8,16.104594330400783
13,7,7,16.129032258064516
5,8,16,16.15347018572825
10,4,12,16.177908113391982
10,3,10,16.20234604105572
14,2,15,16.226783968719452
8,5,18,16.251221896383186
16,10,9,16.27565982404692
14,6,8,16.300097751710656
12,8,13,16.32453567937439
12,7,8,16.348973607038122
10,11,13,16.373411534701855
11,9,8,16.397849462365592
12,15,11,16.422287390029325
10,8,8,16.44672531769306
16,9,5,16.47116324535679
9,7,7,16.49560117302053
13,10,16,16.52003910068426
11,3,14,16.544477028347995
8,14,7,16.568914956011728
15,5,11,16.593352883675465
17,7,8,16.617790811339198
11,10,11,16.64222873900293
8,14,12,16.666666666666664
13,5,10,16.6911045943304
10,7,10,16.715542521994134
9,7,12,16.739980449657867
6,9,9,16.764418377321604
17,10,5,16.788856304985337
12,8,14,16.81329423264907
7,10,26,16.837732160312804
9,11,12,16.86217008797654
7,10,10,16.886608015640274
11,7,8,16.911045943304007
12,8,8,16.93548387096774
4,9,16,16.959921798631477
9,15,12,16.98435972629521
8,6,10,17.008797653958943
14,8,12,17.033235581622677
10,8,12,17.057673509286413
10,9,11,17.082111436950147
10,6,6,17.10654936461388
11,14,7,17.130987292277613
11,2,14,17.15542521994135
14,6,6,17.179863147605083
15,8,13,17.204301075268816
8,12,13,17.22873900293255
16,10,6,17.253176930596286
4,6,19,17.27761485826002
10,2,7,17.302052785923753
11,12,18,17.326490713587486
15,11,11,17.350928641251222
17,9,11,17.375366568914956
9,8,16,17.39980449657869
14,13,8,17.424242424242422
12,10,8,17.44868035190616
7,7,7,17.473118279569892
13,8,10,17.497556207233625
9,7,8,17.52199413489736
12,7,9,17.546432062561095
3,8,14,17.57086999022483
18,6,13,17.59530791788856
10,12,5,17.619745845552295
11,4,9,17.64418377321603
9,11,16,17.668621700879765
13,9,8,17.693059628543498
8,8,15,17.71749755620723
11,4,14,17.741935483870968
9,12,10,17.7663734115347
5,13,12,17.790811339198434
12,12,12,17.81524926686217
17,6,10,17.839687194525904
8,9,12,17.864125122189638
9,7,10,17.88856304985337
11,11,10,17.913000977517108
15,7,5,17.93743890518084
11,7,12,17.961876832844574
16,4,14,17.986314760508307
16,4,5,18.010752688172044
14,7,9,18.035190615835777
9,5,10,18.05962854349951
7,8,9,18.084066471163244
8,6,13,18.10850439882698
9,8,7,18.132942326490713
9,7,7,18.157380254154447
6,11,8,18.18181818181818
12,9,10,18.206256109481917
15,4,10,18.23069403714565
11,13,8,18.255131964809383
8,7,14,18.279569892473116
10,4,3,18.304007820136853
12,4,6,18.328445747800586
4,11,7,18.35288367546432
14,8,11,18.377321603128053
6,5,10,18.40175953079179
12,10,8,18.426197458455523
14,8,16,18.450635386119256
7,4,15,18.47507331378299
8,5,8,18.499511241446726
14,7,8,18.52394916911046
8,9,8,18.548387096774192
8,10,16,18.572825024437925
6,8,12,18.597262952101662
14,7,12,18.621700879765395
7,10,20,18.64613880742913
9,9,15,18.67057673509286
9,7,10,18.6950146627566
18,3,11,18.71945259042033
6,4,9,18.743890518084065
9,11,10,18.768328445747798
15,8,12,18.792766373411535
13,6,8,18.817204301075268
10,5,11,18.841642228739
2,5,13,18.866080156402738
9,10,4,18.89051808406647
7,4,5,18.914956011730204
7,7,10,18.939393939393938
11,8,7,18.963831867057674
11,3,9,18.988269794721408
15,8,6,19.01270772238514
13,4,13,19.037145650048874
16,9,11,19.06158357771261
10,10,12,19.086021505376344
13,7,9,19.110459433040077
10,7,10,19.13489736070381
9,5,13,19.159335288367547
10,5,15,19.18377321603128
7,7,12,19.208211143695014
9,7,10,19.232649071358747
15,10,12,19.257086999022484
9,8,7,19.281524926686217
16,7,5,19.30596285434995
10,5,10,19.330400782013683
14,5,8,19.35483870967742
12,7,8,19.379276637341153
7,9,10,19.403714565004886
16,10,13,19.42815249266862
12,4,12,19.452590420332356
8,5,6,19.47702834799609
13,5,14,19.501466275659823
12,8,9,19.525904203323556
5,4,8,19.550342130987293
6,7,11,19.574780058651026
11,6,11,19.59921798631476
12,8,9,19.623655913978492
13,7,13,19.64809384164223
13,9,12,19.672531769305962
5,8,8,19.696969696969695
10,6,6,19.72140762463343
9,6,10,19.745845552297165
18,9,7,19.7702834799609
8,11,12,19.794721407624632
4,4,7,19.81915933528837
13,7,10,19.843597262952102
10,10,7,19.868035190615835
19,11,12,19.892473118279568
10,8,9,19.916911045943305
12,9,6,19.941348973607038
14,9,8,19.96578690127077
9,9,12,19.990224828934505
13,4,7,20.01466275659824
9,3,22,20.039100684261975
11,6,10,20.063538611925708
10,7,12,20.08797653958944
15,6,12,20.112414467253178
11,4,11,20.13685239491691
13,5,8,20.161290322580644
13,7,12,20.185728250244377
9,7,11,20.210166177908114
12,8,14,20.234604105571847
17,6,11,20.25904203323558
12,6,11,20.283479960899314
8,11,6,20.30791788856305
10,9,10,20.332355816226784
14,7,10,20.356793743890517
13,3,11,20.38123167155425
13,9,9,20.405669599217987
11,12,12,20.43010752688172
9,10,12,20.454545454545453
5,13,5,20.478983382209186
14,6,10,20.503421309872923
8,7,13,20.527859237536656
8,9,6,20.55229716520039
13,10,7,20.576735092864123
10,5,12,20.60117302052786
12,7,5,20.625610948191593
10,10,6,20.650048875855326
10,13,8,20.67448680351906
13,16,4,20.698924731182796
9,6,9,20.72336265884653
8,5,18,20.747800586510262
11,7,8,20.772238514173996
11,8,16,20.796676441837732
8,8,11,20.821114369501466
10,12,6,20.8455522971652
13,11,10,20.869990224828936
16,5,9,20.89442815249267
11,5,7,20.918866080156402
8,8,9,20.943304007820135
8,6,14,20.967741935483872
7,7,13,20.992179863147605
10,7,14,21.01661779081134
12,4,6,21.04105571847507
9,6,15,21.06549364613881
13,10,11,21.08993157380254
7,9,7,21.114369501466275
3,6,7,21.138807429130008
11,4,5,21.163245356793745
10,6,15,21.187683284457478
14,4,4,21.21212121212121
10,8,15,21.236559139784944
12,8,7,21.26099706744868
9,5,5,21.285434995112414
11,10,6,21.309872922776147
12,8,4,21.33431085043988
10,14,11,21.358748778103617
12,12,7,21.38318670576735
21,7,18,21.407624633431084
24,5,11,21.432062561094817
18,10,13,21.456500488758554
23,13,24,21.480938416422287
44,11,14,21.50537634408602
39,13,12,21.529814271749753
69,15,26,21.55425219941349
73,15,35,21.578690127077223
105,17,62,21.603128054740957
162,16,66,21.62756598240469
209,21,95,21.652003910068427
295,38,124,21.67644183773216
428,33,172,21.700879765395893
535,38,224,21.725317693059626
806,53,330,21.749755620723363
1059,79,436,21.774193548387096
1357,76,630,21.79863147605083
1713,91,858,21.823069403714562
2324,121,1205,21.8475073313783
3244,131,1535,21.871945259042032
4845,177,1951,21.896383186705766
7636,214,2594,21.920821114369502
11951,290,3563,21.945259042033236
17922,482,5446,21.96969696969697
25170,732,8518,21.994134897360702
33755,1058,13254,22.01857282502444
41571,1594,20286,22.043010752688172
47431,2167,29750,22.067448680351905
50966,2755,40097,22.09188660801564
50799,3304,51137,22.116324535679375
46961,3669,59337,22.14076246334311
41875,3795,64939,22.16520039100684
35161,3506,65535,22.189638318670575
27796,3237,61683,22.21407624633431
21733,2790,54648,22.238514173998045
16535,2232,45932,22.262952101661778
12572,1800,37223,22.28739002932551
9431,1346,29308,22.311827956989248
7237,1035,22086,22.33626588465298
5470,771,16541,22.360703812316714
4167,571,12501,22.385141739980448
3374,447,9422,22.409579667644184
2705,365,7314,22.434017595307918
2231,281,5706,22.45845552297165
1791,204,4441,22.482893450635384
1492,221,3511,22.50733137829912
1325,162,2920,22.531769305962854
1178,128,2338,22.556207233626587
982,129,2034,22.58064516129032
945,112,1711,22.605083088954057
822,99,1488,22.62952101661779
751,74,1320,22.653958944281523
712,73,1176,22.678396871945257
674,73,1043,22.702834799608993
641,64,973,22.727272727272727
554,69,865,22.75171065493646
525,49,828,22.776148582600193
577,55,781,22.80058651026393
547,58,754,22.825024437927663
544,59,663,22.849462365591396
536,44,678,22.87390029325513
554,58,700,22.898338220918866
612,52,692,22.9227761485826
689,55,735,22.947214076246333
689,51,694,22.97165200391007
753,45,715,22.996089931573803
757,56,832,23.020527859237536
845,52,854,23.04496578690127
836,54,948,23.069403714565006
855,60,1004,23.09384164222874
873,67,1045,23.118279569892472
802,63,1054,23.142717497556205
769,63,1154,23.167155425219942
739,78,1073,23.191593352883675
630,61,1067,23.21603128054741
559,72,982,23.24046920821114
504,54,995,23.26490713587488
402,57,815,23.28934506353861
376,52,673,23.313782991202345
310,39,631,23.338220918866078
274,41,512,23.362658846529815
265,35,492,23.387096774193548
262,29,438,23.41153470185728
228,24,347,23.435972629521014
224,28,362,23.46041055718475
294,39,378,23.484848484848484
315,35,366,23.509286412512218
253,33,328,23.53372434017595
274,45,371,23.558162267839688
218,21,342,23.58260019550342
215,39,291,23.607038123167154
207,29,304,23.631476050830887
170,30,290,23.655913978494624
154,24,247,23.680351906158357
168,23,237,23.70478983382209
122,17,242,23.729227761485824
119,26,200,23.75366568914956
158,19,199,23.778103616813294
97,24,180,23.802541544477027
123,30,155,23.82697947214076
123,21,150,23.851417399804497
