1196,335,103,407,855,81,116,1362,519,6.402737047898338
1183,279,95,397,867,62,119,1304,495,6.427174975562072
1186,326,98,364,844,74,112,1347,520,6.451612903225806
1200,323,84,384,875,68,116,1354,508,6.47605083088954
1222,301,109,362,824,74,119,1425,542,6.500488758553274
1195,313,91,361,853,69,121,1313,496,6.524926686217008
1191,348,94,369,899,63,112,1310,527,6.549364613880742
1194,293,93,352,856,75,117,1324,528,6.5738025415444765
1153,350,85,351,842,57,130,1253,484,6.598240469208211
1144,317,93,362,854,65,102,1281,529,6.622678396871945
1122,289,83,321,856,66,108,1301,536,6.647116324535679
1207,292,86,376,774,90,114,1287,470,6.671554252199413
1165,307,77,361,830,62,117,1318,509,6.695992179863147
1070,307,89,342,825,73,108,1291,478,6.720430107526881
1172,294,78,333,769,59,126,1334,519,6.744868035190615
1168,297,92,363,779,59,129,1301,508,6.769305962854349
1110,312,73,386,835,64,95,1264,522,6.793743890518084
1113,293,86,339,774,65,134,1279,473,6.818181818181818
1111,276,91,325,809,65,109,1199,486,6.842619745845552
1063,293,72,349,786,76,125,1202,464,6.8670576735092865
1115,308,94,333,801,70,108,1273,475,6.891495601173021
1107,273,71,332,782,58,114,1226,496,6.915933528836755
1104,270,85,348,778,68,96,1248,469,6.940371456500489
1102,286,75,343,789,64,110,1205,501,6.964809384164223
1115,281,79,301,766,60,114,1194,535,6.989247311827957
1090,313,69,374,802,66,109,1226,497,7.013685239491691
1090,315,67,325,783,54,125,1227,467,7.038123167155425
1114,273,82,341,733,69,118,1214,440,7.062561094819159
1113,294,72,302,799,65,116,1263,480,7.086999022482893
1090,278,78,308,779,77,116,1160,453,7.1114369501466275
1099,255,83,306,772,61,105,1203,498,7.135874877810362
1024,257,93,323,759,68,95,1196,472,7.160312805474096
1011,289,62,333,730,67,131,1158,469,7.18475073313783
988,275,77,297,799,52,111,1139,459,7.209188660801564
1076,309,65,344,764,58,105,1173,461,7.233626588465298
1051,285,75,309,759,66,104,1181,481,7.258064516129032
1031,277,77,319,768,78,110,1141,444,7.282502443792766
965,264,86,316,700,60,118,1153,455,7.3069403714565
1000,293,83,300,749,59,118,1156,491,7.331378299120234
993,266,85,305,735,56,121,1079,466,7.355816226783968
1061,273,78,321,721,60,89,1076,468,7.3802541544477025
1015,247,73,304,772,56,97,1163,470,7.404692082111437
956,252,70,302,747,69,99,1079,455,7.429130009775171
1007,264,72,321,734,66,105,1135,447,7.453567937438905
950,243,80,302,718,67,107,1119,441,7.478005865102639
966,268,75,297,664,72,98,1102,444,7.502443792766373
950,250,75,312,709,48,116,1071,425,7.526881720430107
978,262,82,323,717,49,106,1195,433,7.551319648093841
977,229,72,311,677,55,99,1040,430,7.575757575757575
953,273,66,274,690,51,96,1128,466,7.600195503421309
953,267,83,310,681,54,87,1082,410,7.624633431085043
927,252,84,303,689,59,115,1122,424,7.6490713587487775
927,258,62,310,708,69,109,1072,417,7.673509286412512
944,253,77,328,690,59,101,1079,392,7.697947214076246
897,257,71,329,698,62,96,1044,415,7.72238514173998
962,227,71,292,716,59,94,1054,388,7.746823069403714
903,228,70,302,674,57,103,1059,424,7.771260997067448
945,248,67,275,673,49,106,1052,395,7.795698924731182
936,257,69,317,614,62,116,1058,416,7.820136852394917
900,240,53,255,717,53,76,1017,408,7.844574780058651
879,262,60,274,640,53,91,1043,375,7.869012707722385
959,261,70,266,663,54,92,985,423,7.893450635386119
947,251,66,288,647,59,99,1063,411,7.9178885630498534
951,247,78,304,656,61,98,1019,387,7.9423264907135875
893,230,72,288,627,44,116,1047,401,7.966764418377322
897,219,66,258,614,64,101,955,372,7.991202346041056
882,217,60,278,642,57,85,983,401,8.01564027370479
951,222,62,280,636,59,94,950,403,8.040078201368523
898,249,70,242,612,63,97,1066,391,8.064516129032258
806,223,78,260,636,34,90,1055,418,8.088954056695991
842,240,56,298,637,53,116,972,385,8.113391984359726
885,234,66,275,647,48,100,1016,403,8.13782991202346
869,225,56,248,587,50,95,963,366,8.162267839687194
822,230,58,237,600,32,105,934,391,8.186705767350928
905,241,73,283,601,61,106,987,395,8.211143695014663
871,228,66,240,642,69,95,975,422,8.235581622678396
873,241,72,281,651,60,96,1013,389,8.26001955034213
874,240,84,254,612,53,90,921,386,8.284457478005864
863,246,75,300,603,58,82,944,387,8.308895405669599
870,228,72,268,603,48,87,947,371,8.333333333333332
832,201,74,233,599,45,89,980,402,8.357771260997067
822,205,59,262,571,53,76,982,360,8.382209188660802
885,190,76,261,570,51,77,923,361,8.406647116324535
819,222,62,260,645,54,90,929,374,8.43108504398827
791,215,58,233,609,63,82,921,352,8.455522971652004
815,191,61,247,585,52,99,947,377,8.479960899315738
860,244,68,248,584,43,87,917,388,8.504398826979472
876,207,60,232,567,42,86,926,336,8.528836754643207
802,201,60,267,596,41,98,895,335,8.55327468230694
822,176,63,256,547,62,72,894,351,8.577712609970675
833,212,68,264,520,59,81,979,347,8.602150537634408
809,210,67,221,571,44,84,921,358,8.626588465298143
747,210,68,246,604,58,102,923,351,8.651026392961876
842,194,67,251,594,48,94,938,351,8.675464320625611
748,222,56,236,579,49,90,876,353,8.699902248289344
824,197,66,248,550,64,82,830,362,8.72434017595308
835,195,55,253,547,61,94,902,354,8.748778103616813
761,199,44,210,569,57,88,945,344,8.773216031280548
766,227,75,235,557,48,84,920,331,8.79765395894428
797,192,74,250,588,46,85,887,336,8.822091886608016
732,202,66,201,561,55,78,850,343,8.846529814271749
784,199,64,243,566,36,92,871,351,8.870967741935484
764,209,69,224,600,46,80,852,341,8.895405669599217
761,210,69,233,533,50,89,836,322,8.919843597262952
782,220,66,223,567,41,81,801,335,8.944281524926685
733,168,70,240,562,50,86,845,342,8.96871945259042
777,205,50,231,507,43,104,846,345,8.993157380254154
751,191,53,212,533,53,79,845,324,9.017595307917889
698,179,54,232,526,37,75,868,352,9.042033235581622
756,210,59,256,550,42,86,872,334,9.066471163245357
759,200,42,208,531,41,66,845,309,9.09090909090909
739,180,55,222,570,53,89,793,334,9.115347018572825
718,195,51,258,496,36,73,856,346,9.139784946236558
688,209,63,223,580,51,62,826,331,9.164222873900293
728,192,51,240,509,40,77,804,309,9.188660801564026
700,193,61,230,528,41,78,800,348,9.213098729227761
740,182,62,223,521,42,72,835,286,9.237536656891495
746,160,66,235,523,47,69,803,326,9.26197458455523
724,184,46,215,546,44,77,805,309,9.286412512218963
713,171,59,213,494,40,71,805,298,9.310850439882698
677,187,52,223,525,36,61,785,313,9.33528836754643
678,203,53,228,532,38,81,765,326,9.359726295210166
723,186,44,221,515,41,78,804,313,9.384164222873899
663,184,60,202,509,53,77,778,284,9.408602150537634
721,202,60,201,533,36,75,824,290,9.433040078201369
694,193,41,218,483,41,72,722,296,9.457478005865102
673,173,70,202,502,49,72,799,307,9.481915933528837
723,191,40,213,472,44,87,766,285,9.50635386119257
642,202,67,219,503,41,80,721,303,9.530791788856305
669,190,51,207,481,33,78,818,297,9.555229716520039
661,182,70,221,487,34,65,742,328,9.579667644183774
673,154,66,225,498,33,68,795,313,9.604105571847507
632,182,53,217,506,48,86,772,320,9.628543499511242
650,167,56,231,466,39,68,808,299,9.652981427174975
637,188,49,220,476,46,82,760,288,9.67741935483871
649,155,59,188,449,48,78,777,306,9.701857282502443
692,179,58,212,496,42,57,769,294,9.726295210166178
645,172,59,217,470,50,68,735,307,9.750733137829911
676,177,34,185,506,31,78,768,296,9.775171065493646
632,178,42,208,473,40,71,758,297,9.79960899315738
673,197,49,183,481,49,61,735,275,9.824046920821115
587,169,41,207,477,44,69,732,316,9.848484848484848
662,169,50,178,450,46,89,724,302,9.872922776148583
632,167,52,223,460,31,73,669,300,9.897360703812316
667,144,49,202,475,56,60,767,270,9.921798631476051
613,162,60,182,496,38,64,705,285,9.946236559139784
669,163,43,198,447,33,87,734,293,9.970674486803519
618,171,50,198,423,43,57,662,318,9.995112414467252
640,179,56,194,429,37,69,734,265,10.019550342130987
633,175,62,205,468,38,64,729,317,10.04398826979472
588,166,44,191,439,40,78,730,260,10.068426197458455
654,172,44,202,443,45,77,693,287,10.092864125122189
603,176,54,191,432,43,65,703,296,10.117302052785924
622,153,49,195,440,43,69,670,292,10.141739980449657
587,160,56,184,450,39,69,705,261,10.166177908113392
626,173,33,222,434,52,64,699,296,10.190615835777125
610,163,53,175,439,45,67,694,312,10.21505376344086
612,179,58,183,453,40,81,703,260,10.239491691104593
636,166,49,165,429,31,75,705,290,10.263929618768328
611,166,52,170,436,42,65,675,256,10.288367546432061
591,170,50,204,408,35,61,673,250,10.312805474095796
603,161,42,192,437,41,52,687,306,10.33724340175953
593,137,54,210,393,50,63,641,261,10.361681329423265
612,165,49,203,463,37,70,657,258,10.386119257086998
610,179,43,201,416,33,60,652,291,10.410557184750733
589,134,53,191,419,36,61,677,256,10.434995112414468
572,150,51,195,461,41,59,678,250,10.459433040078201
569,158,39,159,373,53,68,625,266,10.483870967741936
589,158,40,189,415,37,80,676,252,10.50830889540567
582,159,51,170,406,29,74,603,299,10.532746823069404
586,147,47,180,433,39,61,648,236,10.557184750733137
576,163,33,192,412,48,64,674,266,10.581622678396872
575,162,49,187,406,42,61,681,272,10.606060606060606
576,144,44,213,439,40,67,584,232,10.63049853372434
584,133,41,175,443,41,49,682,196,10.654936461388074
604,149,41,183,406,32,71,647,231,10.679374389051809
561,148,52,190,400,38,70,659,238,10.703812316715542
595,146,48,157,373,37,66,616,270,10.728250244379277
529,173,52,172,372,46,60,593,225,10.75268817204301
550,134,29,178,416,47,65,633,241,10.777126099706745
532,138,57,207,399,30,76,588,254,10.801564027370478
582,147,42,164,433,32,64,635,235,10.826001955034213
530,137,54,178,424,34,59,646,270,10.850439882697946
558,130,43,180,409,27,70,630,235,10.874877810361681
533,160,45,171,386,44,62,661,262,10.899315738025415
555,146,61,190,386,32,47,604,228,10.92375366568915
553,142,43,184,375,33,57,598,275,10.948191593352883
566,162,33,165,402,26,57,629,243,10.972629521016618
531,155,37,155,375,34,62,610,230,10.997067448680351
511,126,35,157,384,39,62,579,261,11.021505376344086
521,171,32,144,373,30,76,645,255,11.04594330400782
559,154,47,169,394,29,68,570,228,11.070381231671554
524,138,36,164,355,39,54,586,225,11.094819159335287
530,150,37,147,368,30,50,658,236,11.119257086999022
509,130,44,161,374,46,68,615,234,11.143695014662756
549,141,41,168,371,38,63,571,242,11.16813294232649
542,139,40,148,388,24,55,565,235,11.192570869990224
515,130,54,168,386,34,42,574,218,11.217008797653959
478,128,47,160,363,33,54,599,217,11.241446725317692
519,127,48,153,381,39,61,616,214,11.265884652981427
520,117,47,160,380,41,66,558,225,11.29032258064516
519,143,39,165,360,34,47,609,247,11.314760508308895
490,135,33,152,359,38,53,567,213,11.339198435972628
529,145,38,166,356,36,67,554,197,11.363636363636363
474,133,44,148,365,32,50,578,212,11.388074291300097
505,132,45,167,356,38,50,573,222,11.412512218963832
546,145,41,152,418,27,56,486,240,11.436950146627565
481,144,42,148,353,33,53,541,204,11.4613880742913
497,142,40,163,354,36,54,577,200,11.485826001955035
499,123,32,141,368,30,63,596,213,11.510263929618768
531,136,38,155,326,40,47,548,218,11.534701857282503
450,117,44,147,359,36,56,561,202,11.559139784946236
466,153,40,155,370,43,50,583,224,11.583577712609971
485,137,38,158,348,22,63,534,216,11.608015640273704
488,134,36,149,365,34,50,560,243,11.63245356793744
521,120,41,155,340,30,50,538,196,11.656891495601172
443,115,26,139,347,39,62,542,230,11.681329423264907
463,130,44,152,325,28,65,526,239,11.70576735092864
508,125,45,175,337,36,49,524,220,11.730205278592376
476,116,41,152,338,31,55,576,207,11.754643206256109
514,127,43,160,300,34,50,523,213,11.779081133919844
500,119,36,145,317,35,52,522,195,11.803519061583577
500,113,26,152,341,35,49,515,222,11.827956989247312
457,120,40,146,359,45,68,561,198,11.852394916911045
463,117,32,171,345,39,48,492,217,11.87683284457478
478,117,36,134,339,34,46,533,196,11.901270772238513
471,112,40,142,311,32,64,477,204,11.925708699902248
460,138,36,145,346,21,55,511,222,11.950146627565982
451,138,29,171,329,46,40,545,196,11.974584555229717
451,130,36,141,321,29,44,532,192,11.99902248289345
461,114,38,131,317,32,50,539,191,12.023460410557185
441,98,58,162,327,30,61,502,213,12.047898338220918
444,121,39,143,289,30,50,505,181,12.072336265884653
474,108,39,136,321,33,67,525,193,12.096774193548386
444,120,32,164,316,25,38,472,209,12.121212121212121
468,123,31,144,305,40,61,528,180,12.145650048875854
449,131,34,130,318,25,60,466,220,12.17008797653959
445,114,30,150,313,29,49,487,182,12.194525904203322
447,112,31,163,315,28,41,502,190,12.218963831867057
497,123,36,135,382,28,52,504,184,12.24340175953079
423,95,37,119,311,31,51,469,196,12.267839687194526
440,92,29,147,319,38,41,496,194,12.292277614858259
419,121,42,125,317,21,52,469,200,12.316715542521994
456,99,44,145,289,29,50,475,180,12.341153470185727
380,120,38,138,317,31,58,436,177,12.365591397849462
435,118,31,151,350,31,44,482,197,12.390029325513195
462,105,30,125,321,37,42,465,216,12.41446725317693
471,115,39,123,315,40,46,511,206,12.438905180840663
