#TimeHarp 200  Histogram Data			01.01.2005 07:39:51
#channels per curve
4096
#display curve no.
0	1	2	3	5	6	7	
#memory block no.
0	1	2	3	5	6	7	
#ns/channel
0.2947	0.2947	0.2947	0.2947	0.2947	0.0000	0.2947	
#counts
51	2	18	7	14	0	115	
62	3	14	11	14	0	120	
63	4	15	11	18	0	121	
71	1	12	8	14	0	107	
57	4	17	15	22	0	120	
50	0	12	13	21	0	110	
68	3	15	9	19	0	122	
61	4	15	13	21	0	134	
61	7	23	17	17	0	117	
56	1	9	10	16	0	119	
67	2	19	11	25	0	98	
70	4	17	7	14	0	117	
75	2	5	17	18	0	122	
65	4	16	7	25	0	102	
73	3	17	15	11	0	108	
62	5	10	12	11	0	127	
48	4	18	13	14	0	94	
69	3	11	7	7	0	138	
70	4	17	16	13	0	117	
70	2	12	10	12	0	113	
65	3	15	13	19	0	145	
63	4	15	13	16	0	126	
80	2	8	14	23	0	105	
68	4	20	9	26	0	113	
63	2	14	9	21	0	121	
65	1	16	14	20	0	129	
60	4	25	17	25	0	119	
67	2	10	12	18	0	105	
61	2	15	8	17	0	126	
65	2	10	16	13	0	129	
68	7	10	13	22	0	113	
50	2	20	11	23	0	156	
64	1	17	11	23	0	118	
77	5	21	16	16	0	123	
65	1	16	12	20	0	113	
63	3	13	12	18	0	107	
64	2	8	8	16	0	119	
54	6	18	9	22	0	116	
65	3	19	11	15	0	116	
59	3	11	10	24	0	106	
61	3	15	12	27	0	112	
85	5	13	9	25	0	112	
54	2	10	14	12	0	114	
78	1	18	10	14	0	109	
63	2	24	17	16	0	119	
60	4	26	14	20	0	117	
66	1	16	12	19	0	109	
76	2	12	4	14	0	112	
64	2	13	8	14	0	112	
53	2	18	7	15	0	115	
67	2	19	15	17	0	105	
80	0	12	12	31	0	118	
77	1	19	12	28	0	110	
51	1	14	11	13	0	122	
59	2	20	15	22	0	122	
49	5	13	20	21	0	105	
66	2	17	11	15	0	142	
56	2	13	8	13	0	123	
60	5	11	18	15	0	117	
54	5	14	14	17	0	131	
63	5	6	13	13	0	137	
69	3	13	9	22	0	120	
79	2	10	17	12	0	125	
69	2	12	9	15	0	123	
60	2	16	11	17	0	130	
63	4	11	14	17	0	113	
63	6	18	13	13	0	120	
60	3	15	10	24	0	126	
56	1	14	5	22	0	139	
71	5	20	7	17	0	128	
67	4	18	5	16	0	110	
66	4	9	10	8	0	125	
61	3	16	12	17	0	128	
69	3	17	12	12	0	133	
51	1	18	9	19	0	113	
56	4	17	13	17	0	146	
68	4	12	11	12	0	114	
68	3	12	10	22	0	124	
55	5	15	13	16	0	110	
62	3	11	13	13	0	108	
54	4	7	18	16	0	130	
49	2	13	5	19	0	137	
72	1	19	16	17	0	105	
51	2	10	7	18	0	137	
57	2	18	13	12	0	123	
68	2	15	6	15	0	126	
62	2	11	11	22	0	131	
56	1	16	15	16	0	120	
61	1	18	8	21	0	123	
61	4	18	12	15	0	140	
53	0	10	13	12	0	112	
70	1	11	15	13	0	100	
75	5	9	18	11	0	127	
56	3	17	8	18	0	125	
53	3	14	12	15	0	100	
74	2	14	13	12	0	119	
61	8	12	8	15	0	115	
62	2	10	14	17	0	129	
68	1	15	10	15	0	110	
68	3	23	15	16	0	130	
55	3	12	12	24	0	128	
53	3	20	10	10	0	124	
66	4	12	6	13	0	113	
73	1	14	13	11	0	140	
63	2	10	17	14	0	116	
73	1	13	4	13	0	116	
58	3	15	9	22	0	124	
66	2	13	12	17	0	100	
67	1	13	7	16	0	122	
54	3	17	9	14	0	109	
54	0	11	14	19	0	122	
58	3	18	12	22	0	120	
51	4	17	15	14	0	102	
63	2	9	18	24	0	132	
54	5	12	14	15	0	124	
55	1	6	12	17	0	116	
63	3	13	13	10	0	103	
73	2	17	10	19	0	117	
53	4	12	10	20	0	117	
64	2	16	21	17	0	118	
46	3	18	7	20	0	112	
71	3	17	9	19	0	129	
65	2	14	6	14	0	129	
60	2	12	17	19	0	130	
73	1	17	7	23	0	109	
62	2	21	16	14	0	136	
64	5	22	20	14	0	135	
63	3	16	11	11	0	122	
61	2	14	4	26	0	123	
58	1	19	23	15	0	127	
55	4	14	12	23	0	125	
54	2	8	5	14	0	119	
64	3	17	12	25	0	111	
66	1	11	6	20	0	135	
60	8	13	6	22	0	121	
57	1	13	12	23	0	106	
75	2	20	10	20	0	119	
55	6	14	13	14	0	114	
76	3	11	12	19	0	113	
57	1	14	10	18	0	102	
57	3	16	18	13	0	109	
67	5	20	17	16	0	123	
62	1	9	15	20	0	114	
58	1	16	9	18	0	122	
60	4	12	12	15	0	126	
58	3	18	11	22	0	119	
59	2	13	10	17	0	121	
66	3	21	8	19	0	122	
58	3	7	10	12	0	126	
60	4	16	10	16	0	129	
66	1	12	11	18	0	140	
63	3	17	11	18	0	99	
62	4	12	10	13	0	117	
64	6	13	10	19	0	112	
72	0	16	16	16	0	114	
50	3	11	14	16	0	128	
60	4	15	10	11	0	121	
67	3	17	9	15	0	128	
59	2	14	7	16	0	106	
67	2	16	17	16	0	127	
73	3	17	15	18	0	136	
60	3	15	11	13	0	106	
70	4	13	16	23	0	120	
65	1	16	15	11	0	121	
62	7	13	10	16	0	122	
68	0	13	16	17	0	113	
62	0	14	13	16	0	129	
68	2	13	13	12	0	125	
60	3	16	10	24	0	117	
76	4	16	21	18	0	109	
63	2	17	7	19	0	132	
74	2	11	5	18	0	128	
56	6	12	21	16	0	121	
65	2	7	9	15	0	109	
64	3	10	11	21	0	121	
45	2	11	14	14	0	135	
71	4	13	12	17	0	112	
63	3	11	12	14	0	115	
57	5	8	10	13	0	118	
73	2	13	16	22	0	118	
54	0	8	14	13	0	117	
55	3	14	17	10	0	114	
59	3	12	17	24	0	116	
55	3	12	13	15	0	118	
63	4	12	12	21	0	86	
63	1	15	10	19	0	122	
77	2	13	10	23	0	116	
73	5	10	13	20	0	130	
56	1	18	5	14	0	132	
64	1	13	11	16	0	115	
50	5	11	8	14	0	143	
64	4	15	17	18	0	117	
67	5	16	12	28	0	113	
67	2	13	7	20	0	140	
60	2	13	20	24	0	113	
57	1	28	10	22	0	114	
68	6	12	8	13	0	120	
71	5	18	8	14	0	134	
49	3	8	11	17	0	131	
62	2	16	9	14	0	128	
74	5	26	12	15	0	108	
78	4	14	10	19	0	122	
78	4	14	14	21	0	132	
61	0	16	11	17	0	106	
59	2	10	11	17	0	99	
63	2	16	15	21	0	135	
64	6	9	14	14	0	105	
64	1	17	7	16	0	126	
56	1	16	12	8	0	115	
77	0	12	10	14	0	144	
66	3	11	13	17	0	115	
60	4	19	11	14	0	133	
49	3	14	9	13	0	137	
64	1	15	8	11	0	130	
60	6	15	10	30	0	118	
62	4	15	16	18	0	96	
67	3	15	14	19	0	114	
61	2	13	7	20	0	113	
50	2	10	12	19	0	124	
56	2	16	8	14	0	123	
53	1	14	15	15	0	109	
78	5	20	13	12	0	121	
64	3	9	12	22	0	113	
59	3	9	12	20	0	122	
57	7	9	16	11	0	115	
67	2	13	12	20	0	116	
62	1	14	9	21	0	103	
65	5	13	16	17	0	114	
59	3	14	18	15	0	117	
64	0	8	11	25	0	137	
67	6	17	12	13	0	118	
66	6	15	9	12	0	106	
67	3	17	16	18	0	123	
51	3	14	11	22	0	100	
72	2	15	10	16	0	128	
66	2	15	13	25	0	111	
58	4	11	11	20	0	126	
73	1	14	8	17	0	123	
60	1	19	13	25	0	122	
65	2	16	6	14	0	127	
55	2	22	13	24	0	128	
44	3	15	11	13	0	110	
62	0	16	9	19	0	132	
70	5	19	18	15	0	104	
59	1	9	9	14	0	119	
65	2	15	12	20	0	131	
62	4	14	12	21	0	113	
65	2	10	13	10	0	102	
80	3	16	6	13	0	111	
72	2	12	18	14	0	122	
65	2	18	11	17	0	119	
54	3	15	12	15	0	109	
63	2	15	11	10	0	139	
65	7	17	17	17	0	113	
66	3	11	15	14	0	124	
57	2	13	16	12	0	124	
58	4	9	18	9	0	110	
85	3	15	18	16	0	140	
66	1	15	10	22	0	134	
47	5	11	9	23	0	114	
51	2	15	3	22	0	127	
86	0	17	8	14	0	129	
63	2	14	9	28	0	100	
68	4	11	11	16	0	137	
73	5	14	12	13	0	129	
66	1	19	14	27	0	98	
69	0	20	11	14	0	115	
67	5	10	9	19	0	115	
61	3	19	14	15	0	101	
61	1	15	19	22	0	109	
78	3	13	19	18	0	115	
66	5	11	12	11	0	131	
68	0	12	10	19	0	123	
52	0	12	20	18	0	118	
74	3	10	15	22	0	103	
56	4	9	13	12	0	117	
60	2	14	14	13	0	119	
66	2	15	16	19	0	98	
77	3	17	8	21	0	110	
61	0	11	9	13	0	122	
69	2	15	11	20	0	122	
66	2	16	15	19	0	116	
68	1	18	10	24	0	121	
57	1	12	7	17	0	123	
69	6	13	10	19	0	129	
54	6	13	8	14	0	110	
50	3	21	13	24	0	131	
74	7	14	7	15	0	156	
68	3	12	12	19	0	110	
47	0	19	15	21	0	109	
60	2	10	12	19	0	124	
54	3	11	13	16	0	132	
53	6	20	15	8	0	121	
76	1	25	9	24	0	117	
63	2	8	15	13	0	131	
70	2	15	6	15	0	133	
62	2	15	11	17	0	106	
49	2	12	12	17	0	114	
70	1	18	13	21	0	122	
60	5	23	10	13	0	113	
60	2	12	8	13	0	111	
61	0	11	10	20	0	129	
57	1	23	7	17	0	114	
71	3	16	18	14	0	110	
60	1	22	9	18	0	102	
62	7	8	7	15	0	104	
60	3	13	12	12	0	116	
70	1	11	12	12	0	132	
69	3	12	6	17	0	128	
47	5	14	15	16	0	106	
63	5	16	12	20	0	129	
61	1	15	12	15	0	107	
50	3	10	11	12	0	133	
57	2	12	11	15	0	111	
46	3	18	12	20	0	128	
51	0	21	15	19	0	104	
61	2	18	15	16	0	108	
51	1	9	12	18	0	130	
73	4	8	7	19	0	128	
55	5	15	15	9	0	132	
59	4	22	14	17	0	113	
52	4	13	6	12	0	109	
70	1	23	6	22	0	136	
69	3	13	16	17	0	114	
64	1	13	4	16	0	115	
57	2	19	9	20	0	113	
76	3	13	14	16	0	114	
61	1	22	16	20	0	119	
74	2	20	12	18	0	124	
63	1	18	12	21	0	104	
68	1	24	15	26	0	136	
83	1	14	12	24	0	116	
61	3	17	12	20	0	100	
64	2	6	7	17	0	107	
59	3	10	9	19	0	115	
66	1	12	12	18	0	132	
62	3	13	10	12	0	113	
47	3	20	10	17	0	120	
63	5	13	13	20	0	130	
74	5	19	13	19	0	112	
61	2	7	10	11	0	114	
77	9	14	13	19	0	121	
69	2	13	17	14	0	101	
71	6	15	14	17	0	115	
62	2	14	13	17	0	106	
67	4	13	16	19	0	135	
61	2	13	4	22	0	113	
60	3	11	14	25	0	110	
70	3	13	5	20	0	114	
56	0	17	11	17	0	109	
65	2	23	15	12	0	123	
73	3	12	14	18	0	131	
65	0	13	14	12	0	120	
63	5	19	15	13	0	125	
62	3	17	9	12	0	128	
66	1	14	10	17	0	110	
62	4	12	13	19	0	133	
75	3	11	7	24	0	105	
61	8	14	10	15	0	125	
61	1	12	7	19	0	118	
57	3	13	4	17	0	109	
67	3	18	11	19	0	115	
63	4	16	13	17	0	106	
67	1	25	18	18	0	128	
65	3	12	12	16	0	102	
62	3	24	10	28	0	122	
67	4	12	12	33	0	106	
65	4	13	10	19	0	135	
55	0	17	13	18	0	124	
70	3	10	10	17	0	112	
64	2	18	9	22	0	116	
70	0	19	14	15	0	108	
67	3	19	11	29	0	109	
58	3	8	12	15	0	105	
63	1	19	8	16	0	128	
57	2	12	12	26	0	124	
67	6	21	14	11	0	125	
70	2	10	7	19	0	128	
60	2	8	8	19	0	120	
74	2	15	18	15	0	122	
49	3	16	11	15	0	109	
53	4	14	8	13	0	111	
67	2	21	13	19	0	128	
66	0	13	10	23	0	136	
64	0	14	12	12	0	135	
65	3	9	14	16	0	120	
55	3	12	3	24	0	134	
74	3	6	16	17	0	103	
69	2	14	15	22	0	108	
51	3	21	13	31	0	109	
74	2	17	17	11	0	130	
67	2	10	11	23	0	152	
67	3	21	12	11	0	119	
60	4	22	6	23	0	103	
67	4	14	5	15	0	113	
52	1	12	11	16	0	131	
62	4	11	13	22	0	111	
62	2	9	12	16	0	110	
58	4	15	14	18	0	125	
59	2	20	16	15	0	130	
57	1	12	12	16	0	123	
69	4	10	16	16	0	103	
64	6	10	10	18	0	97	
67	3	12	11	15	0	120	
63	2	19	11	11	0	110	
71	1	17	7	13	0	122	
51	2	18	17	17	0	124	
64	1	11	10	18	0	116	
57	2	14	13	21	0	118	
60	1	13	8	15	0	115	
76	3	12	13	21	0	132	
69	1	12	10	24	0	126	
59	1	10	10	18	0	132	
70	7	22	11	20	0	116	
59	0	15	21	19	0	131	
64	4	16	9	11	0	108	
69	5	20	15	20	0	131	
72	2	12	12	19	0	136	
57	1	17	12	13	0	122	
68	2	14	11	20	0	118	
64	5	14	5	26	0	107	
76	2	19	6	9	0	119	
60	2	14	13	21	0	132	
64	3	10	10	19	0	121	
64	2	16	13	10	0	103	
60	2	18	12	23	0	124	
53	5	10	8	18	0	99	
56	4	18	9	15	0	120	
66	2	15	11	11	0	136	
60	4	20	13	23	0	119	
81	4	21	14	14	0	112	
73	1	15	19	14	0	106	
69	5	17	11	14	0	119	
79	2	15	14	18	0	122	
58	5	20	15	18	0	124	
70	1	13	12	18	0	129	
75	3	13	13	16	0	109	
55	4	22	14	21	0	107	
56	1	11	15	16	0	107	
68	4	8	6	14	0	117	
75	5	16	15	19	0	117	
49	7	16	19	23	0	123	
57	5	9	13	22	0	97	
49	4	11	8	21	0	116	
66	1	12	15	16	0	139	
66	6	17	11	14	0	110	
71	4	21	14	11	0	123	
73	5	9	10	23	0	138	
58	0	13	11	13	0	119	
58	2	21	6	22	0	115	
71	2	12	17	18	0	126	
66	1	11	12	26	0	133	
49	5	16	11	26	0	113	
45	3	15	11	13	0	129	
74	0	19	11	18	0	140	
72	3	6	7	16	0	94	
71	3	11	8	14	0	121	
62	3	22	11	17	0	134	
83	1	11	19	18	0	116	
65	6	10	15	15	0	111	
74	3	13	12	19	0	146	
64	0	12	17	17	0	108	
68	2	18	8	16	0	133	
57	2	15	11	18	0	134	
62	3	18	10	22	0	112	
64	1	12	9	18	0	125	
65	6	17	11	18	0	131	
77	5	18	15	24	0	119	
63	3	15	12	15	0	114	
59	1	10	13	14	0	141	
77	4	11	16	27	0	113	
58	1	13	10	17	0	110	
51	2	19	7	12	0	119	
59	0	18	7	20	0	119	
91	2	10	13	16	0	138	
58	3	8	8	19	0	141	
69	4	11	17	23	0	146	
38	2	19	12	11	0	121	
67	3	19	14	14	0	141	
62	1	12	7	21	0	115	
61	3	20	9	18	0	91	
69	1	16	12	21	0	126	
62	2	16	19	18	0	124	
55	2	17	15	8	0	119	
59	2	18	6	20	0	126	
57	3	10	14	20	0	127	
62	1	17	10	21	0	109	
70	4	10	16	12	0	93	
67	1	12	7	15	0	125	
65	3	10	13	13	0	99	
55	3	22	12	21	0	111	
64	2	14	13	30	0	110	
59	5	17	11	23	0	131	
61	3	10	14	23	0	135	
61	2	12	11	29	0	149	
53	4	16	13	24	0	113	
59	2	13	15	20	0	115	
72	1	17	7	16	0	112	
53	2	15	14	24	0	126	
65	5	17	13	22	0	132	
60	6	15	13	23	0	124	
54	5	14	7	20	0	116	
57	3	13	10	18	0	122	
63	1	14	14	21	0	128	
79	2	14	14	14	0	120	
73	4	14	4	18	0	138	
65	1	13	14	18	0	124	
78	6	19	15	27	0	123	
72	5	14	10	17	0	101	
75	2	14	12	17	0	126	
58	6	22	11	16	0	120	
47	8	20	8	18	0	143	
97	9	12	13	17	0	133	
55	1	16	15	14	0	112	
56	4	19	10	22	0	108	
70	2	9	12	15	0	131	
73	1	12	10	18	0	125	
69	3	12	11	12	0	122	
66	5	13	7	21	0	134	
65	3	14	10	16	0	113	
86	1	14	3	15	0	110	
65	6	15	6	18	0	128	
74	4	16	15	15	0	134	
57	3	14	11	23	0	134	
74	3	14	13	20	0	96	
68	1	16	8	16	0	135	
66	2	12	12	12	0	120	
71	2	22	16	18	0	123	
69	0	12	11	11	0	124	
61	3	16	6	23	0	117	
62	1	12	9	21	0	115	
74	2	16	8	13	0	151	
62	1	15	7	11	0	100	
59	0	10	10	23	0	123	
59	4	15	8	17	0	112	
64	2	9	12	12	0	132	
79	3	16	11	19	0	124	
68	0	15	14	18	0	104	
64	5	6	16	13	0	133	
51	5	17	17	16	0	107	
65	4	16	7	28	0	133	
69	2	21	12	20	0	123	
59	3	17	9	10	0	111	
58	2	15	12	19	0	123	
62	1	19	9	23	0	119	
58	3	17	7	19	0	110	
66	1	14	9	20	0	112	
70	2	18	12	16	0	98	
74	1	17	8	23	0	118	
59	3	18	8	12	0	119	
59	4	17	13	16	0	140	
50	2	17	12	17	0	123	
68	4	17	16	15	0	120	
67	2	15	13	16	0	126	
72	4	11	9	24	0	122	
66	8	16	14	24	0	105	
65	4	19	13	26	0	133	
89	4	14	21	19	0	120	
72	0	16	13	23	0	111	
74	2	24	11	20	0	119	
46	5	18	17	17	0	115	
65	7	9	5	25	0	123	
74	1	23	12	22	0	118	
71	3	21	6	23	0	112	
68	2	17	5	9	0	123	
67	3	8	7	26	0	98	
52	6	14	7	14	0	111	
57	4	15	14	20	0	121	
62	4	19	22	15	0	93	
65	4	22	10	14	0	131	
63	2	17	12	12	0	93	
66	0	8	16	19	0	127	
74	4	14	12	31	0	120	
73	3	13	9	16	0	137	
73	2	9	11	16	0	111	
49	2	13	10	23	0	124	
57	3	13	13	16	0	122	
54	3	8	14	11	0	106	
69	2	12	8	19	0	146	
54	3	11	13	21	0	124	
61	1	16	12	12	0	106	
66	1	16	13	15	0	112	
50	4	8	9	21	0	109	
65	3	23	7	15	0	119	
64	2	18	16	21	0	128	
64	3	16	10	12	0	122	
71	4	7	9	23	0	125	
50	4	9	15	15	0	127	
72	4	16	10	12	0	113	
54	3	21	13	17	0	125	
54	6	20	10	15	0	119	
55	1	16	9	17	0	110	
63	1	15	11	14	0	135	
69	2	18	10	24	0	126	
64	3	16	12	12	0	123	
72	2	13	15	16	0	122	
74	3	11	9	15	0	131	
52	1	19	6	23	0	130	
65	2	13	11	22	0	107	
76	3	17	11	24	0	109	
70	2	16	13	21	0	121	
68	1	14	10	18	0	128	
70	4	16	9	15	0	122	
76	6	22	10	19	0	107	
59	4	9	8	19	0	134	
84	1	15	13	11	0	130	
63	2	18	15	19	0	125	
78	0	12	14	15	0	135	
60	2	9	11	20	0	125	
46	5	18	8	22	0	122	
78	0	25	12	16	0	138	
66	4	14	14	21	0	143	
66	4	16	11	17	0	120	
50	2	13	8	21	0	125	
72	1	22	10	14	0	117	
77	0	19	12	19	0	135	
64	1	21	7	17	0	120	
54	5	7	19	18	0	108	
62	5	18	13	18	0	107	
68	5	7	11	15	0	121	
62	5	13	12	18	0	128	
61	3	8	14	14	0	102	
64	6	12	15	20	0	125	
61	2	13	10	21	0	116	
55	3	23	19	13	0	112	
61	2	12	15	15	0	115	
60	2	16	9	17	0	110	
64	3	14	11	10	0	122	
82	3	17	13	21	0	116	
72	4	11	9	25	0	120	
55	2	13	7	20	0	115	
49	4	16	12	16	0	131	
55	5	10	11	23	0	130	
78	1	16	7	25	0	124	
63	3	14	13	15	0	118	
79	1	17	14	13	0	140	
68	0	12	12	21	0	111	
74	7	5	8	20	0	125	
73	3	14	6	15	0	131	
51	4	13	10	18	0	123	
69	4	12	10	16	0	120	
