  Title : laser_pos07				
  Version : 1 725				
  Revision : 10 bits ADC				
  Date : 09-07-2023				
  Time : 13:42:33				
  Author : Unknown				
  Company : Unknown				
  Contents :				
  				
*BLOCK 1			Maximum	47423
6			meanNoise	17,91483113
3			SNR	2647,136311
6				
8				
10				
12				
8				
9				
4				
7				
15				
6				
4				
5				
9				
6				
9				
8				
6				
9				
8				
8				
8				
16				
8				
9				
5				
6				
5				
6				
10				
12				
11				
12				
7				
7				
10				
8				
10				
9				
8				
9				
15				
7				
8				
13				
9				
8				
8				
8				
7				
7				
9				
15				
14				
13				
9				
13				
7				
14				
9				
19				
13				
10				
5				
11				
10				
9				
12				
14				
8				
6				
6				
8				
15				
10				
13				
13				
20				
26				
27				
36				
41				
45				
61				
87				
90				
130				
156				
211				
315				
441				
540				
723				
1069				
1663				
2773				
4655				
7782				
12366				
18630				
26165				
34344				
41625				
45711				
46923				
45461				
40015				
33859				
27108				
20995				
15806				
11412				
8674				
6364				
4778				
3637				
2771				
2222				
1812				
1436				
1202				
1062				
819				
724				
617				
612				
537				
487				
460				
462				
430				
403				
383				
399				
383				
370				
340				
353				
371				
426				
436				
460				
490				
568				
577				
636				
627				
668				
646				
661				
639				
580				
489				
490				
392				
337				
280				
271				
261				
219				
218				
206				
194				
206				
182				
182				
198				
147				
124				
111				
107				
114				
90				
97				
82				
84				
75				
63				
62				
70				
78				
77				
66				
81				
71				
63				
67				
67				
74				
68				
68				
59				
70				
61				
53				
64				
57				
57				
53				
39				
50				
54				
53				
49				
40				
49				
47				
44				
36				
44				
49				
37				
38				
43				
39				
36				
46				
33				
37				
40				
45				
46				
39				
36				
37				
35				
27				
43				
27				
47				
37				
39				
32				
38				
42				
26				
47				
32				
26				
38				
27				
41				
39				
33				
30				
39				
36				
21				
26				
35				
19				
37				
30				
26				
38				
23				
26				
26				
28				
31				
29				
25				
20				
29				
22				
27				
23				
22				
38				
26				
18				
28				
26				
23				
28				
28				
26				
24				
30				
19				
23				
22				
23				
24				
33				
29				
16				
26				
21				
23				
21				
23				
20				
19				
23				
24				
22				
25				
16				
35				
16				
22				
21				
28				
26				
26				
20				
16				
20				
22				
15				
17				
24				
17				
21				
27				
15				
20				
12				
25				
20				
23				
14				
12				
22				
14				
19				
11				
17				
24				
18				
23				
26				
16				
11				
21				
24				
14				
17				
15				
10				
11				
19				
13				
19				
12				
17				
21				
10				
14				
18				
16				
17				
22				
17				
11				
12				
14				
20				
13				
18				
18				
13				
17				
11				
14				
21				
14				
21				
10				
13				
12				
13				
16				
14				
19				
16				
9				
4				
16				
12				
17				
18				
15				
15				
20				
19				
19				
21				
13				
10				
21				
12				
14				
12				
22				
12				
20				
14				
12				
12				
9				
13				
15				
16				
13				
12				
13				
17				
19				
12				
14				
10				
17				
14				
16				
12				
13				
12				
10				
17				
16				
20				
23				
13				
20				
11				
14				
12				
19				
17				
22				
15				
17				
12				
13				
10				
12				
13				
13				
20				
18				
17				
12				
11				
14				
11				
16				
14				
15				
14				
18				
11				
6				
15				
11				
9				
14				
20				
13				
9				
10				
14				
14				
12				
8				
16				
12				
8				
9				
10				
15				
11				
11				
13				
10				
11				
5				
12				
21				
9				
10				
5				
11				
8				
17				
16				
8				
10				
9				
5				
17				
17				
11				
12				
21				
15				
7				
9				
7				
9				
13				
10				
16				
10				
10				
11				
17				
14				
8				
19				
14				
10				
11				
9				
13				
12				
11				
15				
14				
15				
10				
9				
7				
11				
15				
11				
19				
11				
10				
11				
14				
15				
13				
11				
14				
11				
10				
10				
10				
16				
6				
7				
12				
15				
16				
9				
11				
11				
14				
10				
8				
12				
5				
14				
11				
25				
9				
9				
7				
6				
12				
13				
13				
10				
10				
13				
10				
8				
8				
12				
7				
8				
15				
14				
16				
12				
8				
14				
9				
11				
16				
6				
7				
19				
7				
13				
6				
5				
4				
11				
9				
9				
11				
18				
14				
15				
7				
13				
10				
7				
13				
8				
10				
14				
7				
13				
12				
18				
9				
10				
15				
10				
13				
12				
18				
11				
7				
12				
9				
8				
10				
6				
12				
6				
7				
8				
9				
5				
8				
13				
10				
12				
12				
4				
17				
16				
10				
19				
9				
8				
11				
11				
14				
14				
11				
4				
5				
7				
12				
12				
9				
9				
6				
16				
12				
10				
6				
9				
13				
8				
10				
15				
10				
10				
11				
15				
12				
9				
12				
13				
11				
8				
4				
12				
11				
11				
15				
5				
7				
9				
10				
10				
18				
8				
10				
13				
10				
10				
14				
10				
3				
9				
8				
21				
5				
8				
8				
11				
9				
6				
14				
9				
13				
5				
12				
22				
7				
9				
12				
8				
17				
16				
12				
8				
12				
10				
7				
13				
12				
14				
15				
13				
6				
11				
12				
9				
12				
4				
6				
14				
10				
7				
11				
10				
10				
10				
6				
6				
15				
12				
6				
9				
3				
7				
11				
5				
6				
8				
9				
9				
8				
6				
10				
9				
11				
9				
7				
8				
17				
9				
14				
8				
8				
12				
16				
14				
11				
10				
3				
14				
14				
8				
10				
12				
8				
11				
8				
14				
10				
12				
9				
6				
21				
7				
14				
9				
11				
12				
7				
9				
10				
12				
7				
9				
14				
7				
7				
12				
6				
10				
13				
11				
13				
6				
11				
8				
11				
14				
13				
8				
18				
13				
7				
6				
5				
6				
12				
5				
3				
12				
11				
18				
9				
9				
8				
8				
14				
4				
7				
11				
7				
4				
9				
7				
9				
10				
13				
8				
12				
3				
12				
9				
2				
7				
7				
5				
14				
7				
14				
11				
7				
7				
9				
10				
7				
7				
5				
7				
6				
9				
4				
10				
7				
10				
6				
5				
7				
7				
6				
5				
6				
8				
7				
10				
12				
8				
10				
13				
10				
13				
20				
18				
22				
19				
30				
47				
62				
73				
72				
119				
165				
224				
287				
440				
603				
786				
1176				
1876				
3104				
5194				
8701				
13528				
20495				
28198				
36546				
42556				
47423				
47182				
44606				
38739				
32425				
25583				
19625				
14641				
10633				
7640				
5694				
4336				
3251				
2632				
2044				
1614				
1343				
1145				
918				
784				
707				
618				
540				
526				
476				
423				
439				
425				
367				
388				
368				
415				
351				
415				
426				
439				
493				
546				
542				
605				
631				
695				
749				
739				
726				
715				
604				
526				
459				
463				
365				
321				
283				
299				
251				
249				
241				
251				
223				
231				
214				
184				
187				
163				
147				
140				
125				
132				
100				
110				
105				
93				
99				
98				
88				
105				
62				
98				
90				
69				
73				
77				
83				
66				
86				
66				
76				
67				
68				
71				
56				
59				
67				
66				
64				
46				
50				
57				
44				
43				
61				
43				
46				
44				
47				
40				
41				
40				
43				
39				
44				
38				
39				
39				
37				
41				
*END				
