  Title : cfdschwell_10mv				
  Version : 1 725				
  Revision : 10 bits ADC				
  Date : 09-07-2023				
  Time : 11:13:43				
  Author : Unknown				
  Company : Unknown				
  Contents :				
  				
*BLOCK 1	lfd		Maximum	37089
82	1		meanNoise	82,62444113
95	2		SNR	448,8865461
103	3		SNR_2	447,8865461
108	4			
104	5			
116	6			
123	7			
134	8			
127	9			
125	10			
118	11			
114	12			
93	13			
100	14			
118	15			
97	16			
75	17			
70	18			
76	19			
67	20			
90	21			
72	22			
90	23			
68	24			
56	25			
70	26			
61	27			
81	28			
71	29			
79	30			
79	31			
73	32			
73	33			
65	34			
79	35			
63	36			
71	37			
64	38			
72	39			
66	40			
66	41			
71	42			
65	43			
60	44			
82	45			
51	46			
66	47			
58	48			
56	49			
69	50			
49	51			
69	52			
52	53			
54	54			
48	55			
52	56			
55	57			
59	58			
68	59			
61	60			
53	61			
55	62			
54	63			
51	64			
53	65			
40	66			
49	67			
40	68			
48	69			
37	70			
39	71			
54	72			
44	73			
65	74			
48	75			
51	76			
81	77			
72	78			
74	79			
92	80			
96	81			
118	82			
157	83			
161	84			
231	85			
234	86			
330	87			
391	88			
496	89			
599	90			
754	91			
893	92			
1212	93			
1474	94			
1838	95			
2580	96			
3256	97			
4647	98			
6432	99			
8993	100			
12407	101			
16772	102			
21946	103			
26542	104			
31334	105			
34710	106			
35822	107			
35095	108			
33110	109			
29153	110			
24688	111			
20193	112			
16614	113			
12935	114			
9931	115			
8039	116			
6134	117			
5117	118			
4052	119			
3419	120			
2719	121			
2170	122			
1937	123			
1616	124			
1382	125			
1193	126			
1089	127			
1039	128			
918	129			
832	130			
784	131			
711	132			
656	133			
611	134			
599	135			
539	136			
566	137			
550	138			
502	139			
496	140			
500	141			
550	142			
568	143			
583	144			
614	145			
637	146			
668	147			
702	148			
775	149			
690	150			
723	151			
651	152			
693	153			
659	154			
587	155			
532	156			
469	157			
410	158			
370	159			
337	160			
302	161			
292	162			
273	163			
274	164			
255	165			
238	166			
245	167			
216	168			
231	169			
188	170			
211	171			
180	172			
150	173			
161	174			
151	175			
123	176			
152	177			
113	178			
116	179			
134	180			
109	181			
118	182			
115	183			
110	184			
105	185			
108	186			
109	187			
131	188			
108	189			
99	190			
116	191			
111	192			
115	193			
100	194			
113	195			
98	196			
92	197			
85	198			
98	199			
90	200			
95	201			
95	202			
90	203			
110	204			
80	205			
97	206			
88	207			
80	208			
88	209			
74	210			
75	211			
77	212			
82	213			
70	214			
92	215			
105	216			
74	217			
65	218			
79	219			
71	220			
77	221			
69	222			
78	223			
68	224			
80	225			
67	226			
73	227			
76	228			
71	229			
73	230			
68	231			
68	232			
76	233			
66	234			
81	235			
53	236			
82	237			
67	238			
82	239			
87	240			
70	241			
68	242			
63	243			
59	244			
67	245			
61	246			
93	247			
58	248			
80	249			
71	250			
65	251			
79	252			
77	253			
68	254			
64	255			
64	256			
59	257			
42	258			
50	259			
60	260			
65	261			
78	262			
84	263			
66	264			
66	265			
62	266			
83	267			
57	268			
48	269			
62	270			
62	271			
57	272			
67	273			
46	274			
65	275			
61	276			
66	277			
54	278			
56	279			
63	280			
62	281			
61	282			
73	283			
42	284			
55	285			
53	286			
68	287			
54	288			
63	289			
64	290			
70	291			
61	292			
59	293			
62	294			
65	295			
69	296			
51	297			
50	298			
60	299			
45	300			
54	301			
57	302			
60	303			
60	304			
59	305			
50	306			
53	307			
57	308			
71	309			
63	310			
41	311			
49	312			
54	313			
52	314			
43	315			
61	316			
57	317			
63	318			
56	319			
51	320			
66	321			
61	322			
61	323			
64	324			
56	325			
64	326			
46	327			
61	328			
62	329			
50	330			
55	331			
